ubicageo_f,numeral,nombre1,integra1,anios_a,temaatsp_a,temaatsp_b,temaatsp_c,temaatsp_d,sexostt,sexos1,sexos2
25004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25006,1,UNIDAD DE REACCION INMEDIATA PARA PREVENIR Y ATENDER LA VIOLENCIA DE GENERO URIPAVIG,25006UE01,2017,6,5,,,10,5,5
25007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25010,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25011,1,CELULA DE REACCION INMEDIATA CON PERSPECTIVA DE GENERO Y DIVERSIDAD SEXUAL,6,2019,6,5,7,13,20,10,10
25011,2,UNIDAD DE ANALISIS INTELIGENCIA Y RADIO COMUNICACIONES PLATAFORMA MEXICO,13,2014,13,1,,,11,6,5
25012,1,UNIDAD ESPECIALIZADA DE LA POLICIA PARA LA PREVENCION DE LA VIOLENCIA FAMILIAR Y DE GENERO,01012UEP01,2013,5,6,7,9,6,1,5
25013,1,PREVENCION DEL DELITO,25013UEP01,NSS,1,2,5,7,24,19,5
25013,2,SOLUCION DE CONFLICTOS,25013UEP02,NSS,1,2,3,7,24,19,5
25013,3,MEDIACION Y JUSTICIO CIVICA,25013UEP03,NSS,1,2,3,7,24,19,5
25013,4,ATENCION A VICTIMAS,25013UEP04,NSS,1,2,3,7,24,19,5
25013,5,BUSQUEDA Y LOCALIZACION DE PERSONAS,25013UEP05,2021,1,7,8,,24,19,5
25014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25015,1,DEPARTAMENTO DE PROGRAMAS PREVENTIVOS,25015UEP01,2000,1,5,6,9,7,5,2
25015,2,PLATAFORMA MEXICO,25015UEP02,2008,1,,,,7,2,5
25016,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25017,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
25018,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26004,1,UNIDAD DE PROXIMIDAD SOCIAL,CE-SP26004M1O232175218,2021,2,3,7,,4,4,0
26005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26006,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26007,1,COMISARIA GENERAL DE SEGURIDAD PUBLICA,CE-SP26007M1O232142374,2021,1,5,6,7,1,1,0
26008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26010,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26011,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26013,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26016,1,JUZGADO CALIFICADOR,JC26016M1NA,2006,3,2,,,1,0,1
26017,1,GRUPO ESPECIALIZADO EN ATENCION A LA VIOLENCIA FAMILIAR Y DE GENERO CABORCA,26017UEP01,2018,2,7,9,6,4,3,1
26018,1,CENTRO DE CONTROL,26018UE01,2021,1,2,3,7,17,10,7
26018,2,PROXPOL,26018UE02,2021,1,2,3,7,30,27,3
26018,3,GRUPO DE INVESTIGACION CRIMINAL,26018UE03,2021,1,2,3,7,14,12,2
26019,1,GRUPO ESPECIALIZADO EN LA ATENCION A VICTIMAS DE VIOLENCIA,GEAVICAN,2021,7,5,,,3,2,1
26020,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26021,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26022,1,COMANDANCIA DE POLICIA,CPO26022M1NA,NSS,1,2,,,1,1,0
26024,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26025,1,UNIDAD ESPECIALIZADA EN VIOLENCIA FAMILIAR,26025UEP01,2019,5,6,7,9,7,5,2
26026,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26027,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26028,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26029,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26030,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26031,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26032,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26034,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26035,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26037,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26038,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26039,1,UNIDAD DE PREVENCION DEL DELITO Y PROXIMIDAD SOCIAL,26039UEP01,2021,1,,,,1,0,1
26040,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26041,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26042,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26043,1,UNIDAD ESPECIALIZADA PARA LA ATENCION DE LA VIOLENCIA INTRAFAMILIAR Y CONTRA EL MENOR,26043UEP01,2013,5,6,7,,10,3,7
26044,1,UNIDAD DE PROXIMIDAD,26044UEP01,2022,13,,,,1,1,0
26045,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26046,1,COMANDANCIA DE POLICIA MUNICIPAL DE OQUITOA,CE-SP26046M1O232143551,2021,1,2,5,7,1,1,0
26047,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26048,1,GRUPO ESPECIALIZADO DE ATENCION A LA VIOLENCIAINTRAFAMILIAR,26048INS06,2017,1,,,,3,1,2
26049,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26050,1,COMISARIA GENERAL DE SEGURIDAD PUBLICA MUNICIPAL,1,2021,1,2,5,8,3,3,0
26051,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26052,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26053,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26054,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26055,1,PREVENCION DEL DELITO,1,2010,1,,,,4,4,0
26055,2,VIOLENCIA INTRAFAMILIAR,5,2012,5,,,,7,4,3
26056,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26057,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26059,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26060,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26061,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26062,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26063,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26064,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26065,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26066,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26067,1,PROXIMIDAD CIUDADANA,26067UEP01,2021,1,2,,,2,2,0
26068,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26069,1,VISITAS A ESCUELAS,26069UEPM01,2020,9,,,,5,5,0
26071,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
26072,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
27001,1,UNIDAD MUNICIPAL PARA LA PREVENCION SOCIAL DE LA VIOLENCIA Y PARTICIPACION CIUDADANA,UEP27001M01,2022,1,6,7,8,2,0,2
27002,1,UNIDAD DE PREVENCION DEL DELITO,PD27002,2015,1,,,,3,2,1
27003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
27004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
27005,1,UNIDAD DE BUSQUEDA DE PERSONAS DESAPARECIDAS,27005UEP01,2020,8,1,7,,3,3,0
27006,1,UNIDAD DE BUSQUEDA DE PERSONAS DESAPARECIDAS,27006UEP01,2020,8,,,,2,2,0
27007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
27008,1,UNIDAD MUNICIPAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y PARTICIPACION CIUDADANA,27008UEP01,2021,1,,,,5,3,2
27009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
27010,1,UNIDAD MUNICIPAL PARA LA PREVENCION DE VIOLENCIA Y DELINCUENCIA,27010UEP01,2019,1,,,,3,2,1
27012,1,PREVENCION DEL DELITO,27012UEP01,2014,1,,,,2,2,0
27012,2,BUSQUEDA Y LOCALIZACION DE PERSONAS,27012UEP02,2021,8,,,,450,421,29
27013,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
27014,1,COMITE MUNICIPAL DE PREVENCION DEL DELITO CON PARTICIPACION CIUDADANA,27014UEP01,2015,1,,,,3,3,0
27015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
27016,1,UNIDAD DE BUSQUEDA DE PERSONAS,16UBP01,2019,8,9,12,,3,2,1
27016,2,UNIDAD DE PREVENCION DEL DELITO,16UPD01,2013,1,6,9,5,1,0,1
27017,1,UNIDAD MUNICIPAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y PARTICIPACION CIUDADANA,27017UEP01,2022,1,5,6,9,2,2,0
27017,2,UNIDAD MUNICIPAL DE BUSQUEDA DE PERSONAS DESAPARECIDAS,27017UEP02,2022,8,10,11,9,2,2,0
28001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28006,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28010,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28011,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28013,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28016,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28017,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28018,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28019,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28020,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28021,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28022,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28023,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28024,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28025,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28026,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28027,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28028,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28029,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28030,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28031,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28032,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28034,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28035,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28037,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28038,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28039,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28040,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28041,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28042,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
28043,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29010,1,GRUPO OPERATIVO TACTICO,1,2018,1,5,9,,10,8,2
29012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29013,1,PROXIMIDAD SOCIAL Y PREVENCION DEL DELITO,29013UEP01,2021,1,11,9,13,2,1,1
29015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29016,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29018,1,VIOLENCIA FAMILIAR,29018UEP01,2022,1,5,,,9,5,4
29019,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29021,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29023,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29029,1,PREVENCION DE DELITO,29029UEP01,2022,1,5,6,,2,2,0
29031,1,PREVENCION DEL DELITO Y PARTICIPACION CIUDADANA,29031UEP01,2017,1,,,,1,1,0
29032,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29037,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29043,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29045,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29049,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29050,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29051,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29052,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29054,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29055,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29056,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29057,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
29058,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30006,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30010,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30011,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30013,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30016,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30017,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30018,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30019,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30020,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30021,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30022,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30023,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30024,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30025,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30026,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30027,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30028,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30029,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30030,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30031,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30032,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30034,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30035,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30037,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30038,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30039,1,UNIDAD CANINA - K9,30039UEP01,2022,1,13,,,10,10,0
30040,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30041,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30042,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30043,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30044,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30045,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30046,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30047,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30048,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30049,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30050,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30051,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30052,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30053,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30054,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30055,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30056,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30057,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30058,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30059,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30060,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30061,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30062,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30063,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30064,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30065,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30066,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30067,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30068,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30069,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30070,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30071,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30072,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30073,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30074,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30075,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30076,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30077,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30078,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30079,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30080,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30081,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30082,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30083,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30084,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30085,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30086,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30087,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30088,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30089,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30090,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30091,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30092,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30093,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30094,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30095,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30096,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30097,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30098,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30099,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30100,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30101,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30102,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30103,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30104,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30105,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30106,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30107,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30108,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30109,1,POLICIA PREVENTIVO,30109UEP01,2022,1,,,,42,27,15
30110,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30111,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30112,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30113,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30114,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30115,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30116,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30117,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30118,1,POLICIA TURISTICA,30118UEP01,2019,11,1,7,,6,6,0
30118,2,POLICIA CANINA,30118UEP02,2019,1,,,,3,3,0
30119,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30120,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30121,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30122,1,SEGURIDAD PUBLICA MUNICIPAL,30104UEP01,2022,1,7,3,,30,28,2
30123,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30124,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30125,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30126,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30127,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30128,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30129,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30130,1,POLICIA PREVENTIVA,UEP3013001,2022,1,2,3,,37,34,3
30131,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30132,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30133,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30134,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30135,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30136,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30137,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30138,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30139,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30140,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30141,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30142,1,POLICIA PREVENTIVO,142001UEP01,2022,1,,,,24,23,1
30143,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30144,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30145,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30146,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
