ubicageo_f,numeral,nombre1,rnsnni1,equtec1,equtec2,equtec3,equtec4,equtec5,equtec6
20497,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20498,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20499,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20500,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20501,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20502,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20503,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20504,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20505,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
20506,1,COMANDANCIA MUNICIPAL SANTO DOMINGO ALBARRADAS,2,NA,NA,NA,NA,NA,NA
20507,1,SANTO DOMINGO ARMENTA,2,NA,NA,NA,NA,NA,NA
20508,1,COMANDANCIA MUNICIPAL DE SANTO DOMINGO CHIHUITAN,2,NA,NA,NA,NA,NA,NA
20509,1,COMANDANCIA DE SANTO DOMINGO DE MORELOS,2,NA,NA,NA,NA,NA,NA
20510,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20511,1,COMANDANCIA MUNICIPAL DE SANTO DOMINGO NUXAA,2,NA,NA,NA,NA,NA,NA
20511,2,COMANDANCIA DE LA AGENCIA DE OJO DE AGUA,2,NA,NA,NA,NA,NA,NA
20511,3,COMANDANCIA AGENCIA DE POLICIA DE EL ORO,2,NA,NA,NA,NA,NA,NA
20511,4,COMANDANCIA DE AGENCIA DE POLICIA LA MURALLA,2,NA,NA,NA,NA,NA,NA
20511,5,COMANDANCIA DE AGENCIA DE POLICIA LLANO DE AYUCA,2,NA,NA,NA,NA,NA,NA
20512,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20513,1,COMANDANCIA MUNICIPAL,1,,1,,,,
20514,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20515,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20516,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20517,1,COMANDANCIA MUNICIPAL SANTO DOMINGO TEPUXTEPEC,2,NA,NA,NA,NA,NA,NA
20518,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20519,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20520,1,OFICINA DE POLICIA,1,,1,,,,
20521,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20522,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20523,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20524,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20525,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20526,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20527,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20528,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,,1,1,,,
20529,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20530,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20531,1,COMANDANCIA DE POLICIAS,2,NA,NA,NA,NA,NA,NA
20532,1,COMANDANCIA SANTO TOMAS OCOTEPEC,2,NA,NA,NA,NA,NA,NA
20533,1,COMANDANCIA MUNICIPAL SANTO TOMAS TAMAZULAPAN,1,,1,1,,,
20534,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20535,1,POLICIA MUNICIPAL SAN VICENTE LACHIXIO,2,NA,NA,NA,NA,NA,NA
20536,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20537,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
20538,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20539,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20540,1,TROYA,2,NA,NA,NA,NA,NA,NA
20541,1,COMANDANCIA DE POLICIA,1,,1,,,,
20542,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20543,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20544,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20545,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20546,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
20546,2,COMANDANCIA MUNICIPAL,1,,1,1,,,
20547,1,COMANDANCIA MUNICIPAL TEOTONGO,2,NA,NA,NA,NA,NA,NA
20548,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20549,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
20550,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
20551,1,COMANDANCIA MUNICIPAL DE TLACOLULA DE MATAMOROS,1,,1,,,,
20552,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20553,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20554,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20555,1,BASE DE LA POLICIA MUNICIPAL,1,,1,,,,
20556,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20557,1,COORDINACION MUNICIPAL DE SEGURIDAD PUBLICA Y PROTECCION CIVIL,2,NA,NA,NA,NA,NA,NA
20558,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20559,1,COMANDANCIA MUNICIPAL DE SAN JUAN BAUTISTA VALLE NACIONAL,1,1,1,,,,
20560,1,COMANDANCIA MUNICIPAL DE VILLA DIAZ ORDAZ,1,,1,,,,
20561,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20562,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20563,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20564,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20565,1,CENTRO DE CONTROL Y COMANDO C2,1,1,1,1,,,
20566,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20567,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
20568,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
20569,1,COMANDANCIA DE POLICIA MUNICIPAL DE SANTA INES DE ZARAGOZA,1,,1,,,,
20570,1,COMISARIA DE SEGURIDAD PUBLICA VIALIDAD Y PROTECCION CIVIL DE ZIMATLAN DE ALVAREZ,1,,1,,,1,
21001,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,,
21002,1,COMANDANCIA DE ACATENO,1,,1,1,,1,
21003,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
21004,1,COMANDANCIA MUNICIPAL ACATZINGO,1,1,1,1,1,1,
21005,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21006,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
21007,1,COMANDANCIA DE POLICIA,1,,1,,,,
21008,1,COMANDANCIA MUNICIPAL,1,,,1,,,
21009,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
21010,1,COMANDANCIA MUNICIPAL,1,,1,,,1,
21011,1,COMANDANCIA MUNICIPAL ALBINO ZERTUCHE,2,NA,NA,NA,NA,NA,NA
21012,1,COMANDANCIA MUNICIPAL DE ALJOJUCA,2,NA,NA,NA,NA,NA,NA
21013,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
21014,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21015,1,COMISARIA DE SEGURIDAD PUBLICA TRANSITO MUNICIPAL Y PROTECCION CIVIL DEL MUNICIPIO DE AMOZOC,1,1,1,1,,1,
21016,1,COMANDANCIA MUNICIPAL AQUIXTLA,1,,1,,,1,
21017,1,COMANDANCIA MUNICIPAL,1,1,1,1,,1,
21018,1,COMANDANCIA DE LA POLICIA PREVENTIVA MUNICIPAL DE ATEXCAL,1,1,1,,,,
21019,1,COMANDANCIA DE SEGURIDAD PUBLICA DE ATLIXCO,1,1,1,1,,1,
21020,1,COMANDANCIA,1,,1,,,,
21021,1,COMANDANCIA DEL MUNICIPIO DE ATZALA,2,NA,NA,NA,NA,NA,NA
21022,1,COMANDANCIA DE ATZITZIHUACAN,1,,1,,,,
21023,1,COMANDANCIA MUNICIPAL DE ATZITZINTLA,1,,,,,1,
21024,1,COMANDANCIA MUNICIPAL AXUTLA,1,,1,,,,
21025,1,COMANDANCIA MUNICIPAL,1,1,1,1,1,1,
21026,1,COMISARIA DE SEGURIDAD PUBLICA CALPAN,1,,1,1,,1,
21027,1,COMANDANCIA CALTEPEC,1,,1,,,,
21028,1,COMANDANCIA DE CAMOCUAUTLA,2,NA,NA,NA,NA,NA,NA
21029,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21030,1,COMANDANCIA DE COATEPEC,2,NA,NA,NA,NA,NA,NA
21031,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
21032,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21033,1,COMANDANCIA COHUECAN,2,NA,NA,NA,NA,NA,NA
21034,1,COMPLEJO DE SEGURIDAD PUBLICA,1,,1,,1,,
21035,1,COMANDANCIA MUNICIPAL 1,2,NA,NA,NA,NA,NA,NA
21036,1,COMANDANCIA MUNICIPAL DE COYOMEAPAN,2,NA,NA,NA,NA,NA,NA
21037,1,COMANDANCIA MUNICIPAL DE COYOTEPEC,1,1,,,,,
21038,1,COMANDANCIA DE POLICIA,1,,1,1,,,
21039,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL CUAUTEMPAN,1,1,1,1,,,
21040,1,SEGURIDAD PUBLICA,1,,1,,,,
21041,1,COMPLEJO DE SEGURIDAD PUBLICA VIALIDAD Y BOMBEROS,1,,1,1,,,
21041,2,CENTRO DE RESPUESTA INMEDIATA,1,,,1,,,
21042,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21043,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21044,1,COMANDANCIA DE CUYOACO,2,NA,NA,NA,NA,NA,NA
21045,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21046,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21047,1,COMANDANCIA DE LA POLICIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21048,1,COMANDANCIA DE CHIAUTZINGO,1,1,1,,,,
21049,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
21050,1,COMANDANCIA MUNICIPAL,1,1,1,,,,
21051,1,COMANDANCIA CHIETLA,1,,1,1,,,
21051,2,SUBCOMANDANCIA ATENCINGO,2,NA,NA,NA,NA,NA,NA
21052,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21053,1,CENTRO DE SEGURIDAD,1,1,1,,1,,
21054,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21055,1,COMANDANCIA MUNICIPAL DE CHILA,1,,1,,,,
21056,1,COMANDANCIA MUNICIPAL,1,1,,,,,
21057,1,SEGURIDAD PUBLICA HONEY,1,1,1,1,,,
21058,1,COMANDANCIA MUNICIPAL,1,,1,1,1,1,
21059,1,COMANDANCIA DE POLICIA,1,,1,,,,
21060,1,COMANDANCIA MUNICIPAL DOMINGO ARENAS,1,,1,,,1,
21061,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21062,1,COMANDANCIA DE POLICIA MUNICIPAL DE EPATLAN,1,,1,,,,
21063,1,COMANDANCIA DE POLICIA DEL H AYUNTAMIENTO DE ESPERANZA PUEBLA,2,NA,NA,NA,NA,NA,NA
21064,1,COMANDANCIA DE FRANCISCO Z MENA Y CASETA DE VIGILANCIA MOCTEZUMA,1,,1,,,,
21065,1,COMANDANCIA MUNICIPAL,1,,1,1,,1,
21066,1,COMANDANCIA DE POLICIA,1,,1,,,,
21067,1,COMANDANCIA MUNICIPAL,1,1,1,1,,,
21067,2,SUBCOMANDANCIA DE LA JUNTA AUXILIAR DE SANTA CRUZ QUECHULAC,2,NA,NA,NA,NA,NA,NA
21068,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21069,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21070,1,COMANDANCIA,1,,1,,,,
21071,1,DIRECCION GENERAL DE SEGURIDAD CIUDADANA,1,1,1,,,,
21072,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,,,,
21073,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21074,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21075,1,COMANDANCIA,1,,1,,,,
21075,2,SUBCOMANDANCIA LA AURORA,2,NA,NA,NA,NA,NA,NA
21076,1,COMANDANCIA HUEYTAMALCO,1,,1,,,,
21077,1,COMANDANCIA DE HUEYTLALPAN,2,NA,NA,NA,NA,NA,NA
21077,2,COMANDANCIA DE AUXILIAR DE ZITLALA,2,NA,NA,NA,NA,NA,NA
21078,1,COMANDANCIA MUNICIPAL HUITZILAN,2,NA,NA,NA,NA,NA,NA
21078,2,COMANDANCIA MUNICIPAL TOTUTLA,2,NA,NA,NA,NA,NA,NA
21079,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21080,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21081,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
21082,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
21083,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,,1,
21084,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21085,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,,1,1,,,
21085,2,SUBCOMANDANCIA SECTOR SUR,1,,1,,,,
21086,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21087,1,COMANDANCIA MUNICIPAL JOLALPAN,1,,1,,,,
21088,1,BASE JONOTLA,1,,1,,,,
21088,2,BASE RAYON,1,,1,,,,
21089,1,COMANDANCIA CHICONTLA,2,NA,NA,NA,NA,NA,NA
21089,2,COMANDANCIA MUNICIPAL JOPALA,2,NA,NA,NA,NA,NA,NA
21090,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
21091,1,TORRE,2,NA,NA,NA,NA,NA,NA
21092,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21093,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21094,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,,1,,,,
21095,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21096,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
21097,1,COMANDANCIA DE POLICIA DE MIXTLA,2,NA,NA,NA,NA,NA,NA
21098,1,COMANDANCIA MUNICIPAL DE MOLCAXAC,1,,1,,,,
21099,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL DE CAÑADA MORELOS,2,NA,NA,NA,NA,NA,NA
21100,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
21101,1,DIRECCION DE SEGURIDAD PUBLICA,1,,1,,,,
21102,1,COMANDANCIA DE LA DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,,,
21103,1,COMANDANCIA NICOLAS BRAVO,2,NA,NA,NA,NA,NA,NA
21103,2,COMANDANCIA DE AZUMBILLA,2,NA,NA,NA,NA,NA,NA
21104,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,,,,1,
21105,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
21106,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
21107,1,COMANDANCIA DE OLINTLA,2,NA,NA,NA,NA,NA,NA
21108,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21109,1,COMANDANCIA DE PAHUATLAN,2,NA,NA,NA,NA,NA,NA
21110,1,COMANDANCIA MUNICIPAL DE PALMAR DE BRAVO,2,NA,NA,NA,NA,NA,NA
21111,1,COMANDANCIA DE PANTEPEC,2,NA,NA,NA,NA,NA,NA
21111,2,COMANDANCIA MECAPALAPA,2,NA,NA,NA,NA,NA,NA
21112,1,COMANDANCIA DE POLICIA,1,,1,,,,
21113,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
21114,1,CENTRAL TITANIO,1,,1,,,,
21114,2,CENTRAL DE DESPLIEGUE POLICIAL,1,,1,,,,
21114,3,COMISARIA SUR,1,,1,,,,
21114,4,COMISARIA NORTE,1,,1,,,,
21114,5,ZONA 3,1,,1,,,,
21114,6,ZONA 8,1,,1,,,,
21114,7,ANGAR DE MOTOPATRULLAS,1,,1,,,,
21114,8,UNIDAD CANINA,1,,1,,,,
21114,9,FORTALEZA,1,1,1,1,1,1,
21115,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21116,1,COMANDANCIA MUNICIPAL,1,1,1,,,,
21117,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
21118,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21119,1,SECRETARIA DE SEGURIDAD PUBLICA Y PROTECCION CIUDADANA,1,1,1,1,1,1,
21120,1,COMANDANCIA SAN ANTONIO CAÑADA,1,,1,,,,
21121,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21122,1,COMANDANCIA DE SAN FELIPE TEOTLALCINGO,1,1,1,,,,
21122,2,COMANDANCIA SAN MATIAS ATZALA,2,NA,NA,NA,NA,NA,NA
21122,3,COMANDANCIA SAN JUAN TLALE,2,NA,NA,NA,NA,NA,NA
21123,1,COMANDANCIA DE PRESIDENCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21124,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,1,
21125,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21126,1,COMISARIA MUNICIPAL DE SAN JERONIMO TECUANIPAN,1,,1,,,,
21126,2,COMISARIA AUXILIAR DE SAN MIGUEL PAPAXTLA,2,NA,NA,NA,NA,NA,NA
21126,3,COMISARIA AUXILIAR DE LOS REYES TLANECHICOLPAN,2,NA,NA,NA,NA,NA,NA
21127,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21128,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21129,1,COMANDANCIA DE SAN JOSE MIAHUATLAN,1,,1,1,,1,
21130,1,COMANDANCIA MUNICIPAL,1,1,1,1,,,
21131,1,COMANDANCIA MUNICIPAL DE SAN JUAN ATZOMPA,1,,1,,,,
21132,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1,1,1,,
21133,1,COMANDANCIA,1,,1,,,,
21134,1,COMPLEJO DE SEGURIDAD PUBLICA,1,1,1,1,1,,
21135,1,COMANDANCIA DE POLICIA,1,,1,,,,
21136,1,COMANDANCIA SAN MIGUEL XOXTLA,2,NA,NA,NA,NA,NA,NA
21137,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
21138,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,,1,,,,
21139,1,COMANDANCIA DE POLICIA,1,,1,,,,
21140,1,SECRETARIA DE SEGURIDAD CIUDADANA,1,1,1,1,1,1,
21141,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,,,,,1
21142,1,COMANDANCIA DE SAN SALVADOR EL SECO,1,,,1,,,
21143,1,COMANDANCIA DE SAN SALVADOR EL VERDE,1,1,1,1,,1,
21144,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
21145,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
21146,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21147,1,COMANDANCIA DE SANTA INES AHUATEMPAN,2,NA,NA,NA,NA,NA,NA
21148,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21149,1,DIRECCION DE SEGURIDAD PUBLICA,1,,1,1,,,
21150,1,COMANDANCIA DE HUEHUETLAN EL GRANDE,1,,1,,,,
21151,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA PREVENCION DEL DELITO Y PROTECCION CIVIL DE SANTO TOMAS HUEYOTLIPAN PUEBLA,1,,1,1,,,
21152,1,COMANDANCIA MUNICIPAL,1,,1,,,1,
21153,1,SEGURIDAD PUBLICA,1,,1,,1,1,
21154,1,COMPLEJO DE SEGURIDAD PUBLICA DE TECAMACHALCO,1,1,1,,,,
21155,1,COMANDANCIA DE POLICIA TECOMATLAN,2,NA,NA,NA,NA,NA,NA
21156,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,1,1,
21157,1,COMANDANCIA MUNICIPAL,1,1,1,,,,
21158,1,SEGURIDAD PUBLICA MUNICIPAL DE TENAMPULCO,1,,,1,,1,
21159,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA
21160,1,COMANDANCIA TEOTLALCO,2,NA,NA,NA,NA,NA,NA
21161,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21162,1,COMANDANCIA MUNICIPAL,1,,1,1,,1,
21163,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,,1,1,,1,
21164,1,SECRETARIA DE SEGURIDAD PUBLICA Y VIALIDAD,1,,1,1,,1,
21165,1,COMANDANCIA MUNICIPAL,1,,1,,,1,
21166,1,COMANDANCIA TEPEOJUMA,1,1,,1,,,
21167,1,COMANDANCIA DE POLICIA DE TEPETZINTLA,2,NA,NA,NA,NA,NA,NA
21168,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21169,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21170,1,COMANDANCIA DEL MUNICIPIO DE TEPEYAHUALCO,2,NA,NA,NA,NA,NA,NA
21171,1,COMANDANCIA MUNICIPAL,1,,,1,,,
21172,1,COMANDANCIA MUNICIPAL TETELA DE OCAMPO PUE,1,1,1,,,,
21173,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21174,1,CENTRAL DE SEGURIDAD PUBLICA,1,1,1,1,1,1,
21174,2,MODULO DE ZONA 1,1,,1,1,,1,
21174,3,MODULO DE ZONA 2,1,,1,1,,1,
21174,4,MODULO DE ZONA 3,1,,1,1,,1,
21174,5,MODULA DE ZONA 4,2,NA,NA,NA,NA,NA,NA
21174,6,MODULO DE SANTA ROSA,2,NA,NA,NA,NA,NA,NA
21175,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
21176,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21177,1,COMANDANCIA,1,,1,,,,
21178,1,COMANDANCIA,1,1,1,,,,
21178,2,BASE ALTERNA,2,NA,NA,NA,NA,NA,NA
21179,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1,1,,1,
21180,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21181,1,COMISARIA DE SEGURIDAD PUBLICA,1,,1,,,,
21182,1,COMANDANCIA MUNICIPAL DE TLANEPANTLA,2,NA,NA,NA,NA,NA,NA
21183,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21184,1,COMANDANCIA TLAPACOYA,1,,1,,,,
21185,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21186,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21186,2,JUNTA AUXILIAR OYAMELES DE HIDALGO,2,NA,NA,NA,NA,NA,NA
21186,3,JUNTA AUXILIAR OCOTLAN DE BETANCOURT,2,NA,NA,NA,NA,NA,NA
21186,4,JUNTA AUXILIAR MAZATEPEC,2,NA,NA,NA,NA,NA,NA
21186,5,JUNTA AUXILIAR XONOCUAUTLA,2,NA,NA,NA,NA,NA,NA
21187,1,DIRECCION DE SEGURIDAD,2,NA,NA,NA,NA,NA,NA
21188,1,COMANDANCIA POLICIAL DE TOCHIMILCO,1,1,1,,,,
21189,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
21190,1,COMANDANCIA MUNICIPAL DE TOTOLTEPEC DE GUERRERO,1,,1,,,,
21191,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
21192,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21193,1,SEGURIDAD PUBLICA TZICATLACOYAN,2,NA,NA,NA,NA,NA,NA
21194,1,SECRETARIA DE SEGURIDAD CIUDADANA,1,,1,,,,
21195,1,MODULO DE SEGURIDAD VICENTE GUERRERO,2,NA,NA,NA,NA,NA,NA
21196,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21197,1,CENTRO DE CONTROL Y COMANDO,2,NA,NA,NA,NA,NA,NA
21197,2,COMANDANCIA VILLA AVILA CAMACHO,2,NA,NA,NA,NA,NA,NA
21198,1,COMANDANCIA MUNICIPAL XICOTLAN,2,NA,NA,NA,NA,NA,NA
21199,1,COMANDANCIA,1,1,1,1,,,
21200,1,COMANDANCIA DEL MUNICIPIO DE XOCHIAPULCO,1,,1,,,,
21201,1,COMANDANCIA MUNICIPAL,1,,1,,,,
21202,1,SEGURIDAD PUBLICA,1,,1,1,1,,
21203,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21204,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21205,1,COMANDANCIA MUNICIPAL,1,1,1,,,,
21205,2,SUBCOMANDANCIA SAN GABRIEL TETZOYOCAN,2,NA,NA,NA,NA,NA,NA
21205,3,SUBCOMANDANCIA ZOZUTLA,2,NA,NA,NA,NA,NA,NA
21206,1,COMANDANCIA MUNICIPAL,1,,1,1,,,
21207,1,COMANDANCIA DE ZACAPOAXTLA,1,1,1,1,,1,1
21208,1,SECRETARIA DE SEGURIDAD CIUDADANA,1,,1,1,1,1,
21209,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
21210,1,COMISARIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
21211,1,COMANDANCIA MUNICIPAL,1,,1,1,,1,
21212,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1,,1,,
21213,1,COMANDANCIA MUNICIPAL DE ZIHUATEUTLA,2,NA,NA,NA,NA,NA,NA
21214,1,COMANDANCIA DE ZINACATEPEC,1,,1,1,,1,
21215,1,COMANDANCIA DE ZONGOZOTLA,2,NA,NA,NA,NA,NA,NA
21216,1,COMISARIA,2,NA,NA,NA,NA,NA,NA
21217,1,COMANDANCIA,1,,1,,,,
22001,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE AMEALCO DE BONFIL,1,1,1,1,,,
22002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,,1,1,,,
22002,2,COMANDANCIA DELEGACION AHUACATLAN,1,,1,,,,
22003,1,ARROYO SECO,1,1,1,1,,,
22004,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1,1,1,1,
22005,1,CENTRO DE JUSTICIA,1,1,1,1,,1,
22006,1,SANTA FE,1,,1,1,,1,
22006,2,PUERTA REAL,1,,1,1,,1,
22006,3,CUMBRES,1,,1,1,,1,
22006,4,PRESA DE BRAVO,1,,1,1,,1,
22006,5,LOS ANGELES,1,,1,1,,1,
22007,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE EZEQUIEL MONTES,1,1,1,1,,1,
22008,1,EDIFICIO DE LA SECRETARIA DE SEGURIDAD PUBLICA,1,1,1,1,1,1,
