ubicageo_f,numeral,nombre1,rnsnni1,coedsett,coedse1,coedse2,coedse3,coedses1,coedse4,coedse5,coedse6,coedses2,coedse8,coedse9,coedse10,coedse11,coedses3,coedse12,coedse13,coedse14,coedsens,coedse16,coedse18,mymenitt,mymeni1,mymeni2,mymeni3,mymenint,mymenis1,mymeni4,mymeni5,mymeni6,mymeni7,mymenis2,mymeni8,mymeni9,mymeni10,mymeni11,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16,mymeni17
20106,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20107,1,COMANDANCIA MUNICIPAL DE SAN ANTONIO DE LA CAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,100,100,0,0,,85,85,0,0,,15,15,0,0,,0,0,0,0,,,
20108,1,COMANDANCIA DE POLICIA DE SAN ANTONIO HUITEPEC,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,10,10,0,0,,10,10,0,0,,0,0,0,0,,0,0,0,0,,,
20109,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,6,6,0,0,,6,6,0,0,,0,0,0,0,,0,0,0,0,,,
20110,1,COMANDANCIA MUNICIPAL SAN ANTONIO SINICAHUA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,1,1,0,0,,1,1,0,0,,0,0,0,0,,0,0,0,0,,,
20111,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,50,50,0,0,,50,50,0,0,,0,0,0,0,,0,0,0,0,,,
20112,1,COMANDANCIA MUNICIPAL,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,4,4,0,0,,4,4,0,0,,0,0,0,0,,0,0,0,0,,,
20113,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20114,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20115,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20116,1,COMANDANCIA DE POLICIA MUNICIPAL,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,18,18,0,0,,18,18,0,0,,0,0,0,0,,0,0,0,0,,,
20117,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20118,1,COMANDANCIA MUNICIPAL DE SAN BARTOLOME QUIALANA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,76,76,0,0,,74,74,0,0,,2,2,0,0,,0,0,0,0,,,
20119,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20120,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20121,1,COMANDANCIA DE POLICIA SAN BARTOLO SOYALTEPEC,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20122,1,COMANDANCIA MUNICIPAL,1,2,1,1,0,2,1,1,0,0,0,0,0,,0,0,0,0,,,,1,1,0,0,,1,1,0,0,,0,0,0,0,,0,0,0,0,,,
20123,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20124,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,23,23,0,0,,17,17,0,0,,6,6,0,0,,0,0,0,0,,,
20125,1,COMANDANCIA MUNICIPAL,1,2,1,1,0,2,1,1,0,0,0,0,0,,0,0,0,0,,,,1,1,0,0,,1,1,0,0,,0,0,0,0,,0,0,0,0,,,
20126,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20127,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20128,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20129,1,COMANDANCIA DE POLICIA,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20130,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,10,10,0,0,,5,5,0,0,,5,5,0,0,,0,0,0,0,,,
20131,1,COMANDANCIA DE SAN DIONISIO OCOTEPEC,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,9,9,0,0,,0,0,0,0,,0,0,0,0,,9,9,0,0,,,
20132,1,COMANDANCIA DE POLICIA,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,30,30,0,0,,30,30,0,0,,0,0,0,0,,0,0,0,0,,,
20133,1,COMANDANCIA MUNICIPAL DE SAN ESTEBAN ATATLAHUCA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20134,1,COMANDANCIA DEL MUNICIPIO DE SAN FELIPE JALAPA DE DIAZ,1,2,0,0,2,2,0,0,2,0,0,0,0,,0,0,0,0,,,,330,330,0,0,,330,330,0,0,,0,0,0,0,,0,0,0,0,,,
20135,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20136,1,COMANDANCIA DE SAN FELIPE USILA,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,78,78,0,0,,78,78,0,0,,0,0,0,0,,0,0,0,0,,,
20137,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20138,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20139,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20140,1,COMANDANCIA SAN FRANCISCO CHINDUA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20141,1,COMANDANCIA MUNICIPAL,1,10,10,0,0,0,0,0,0,0,0,0,0,,10,10,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20142,1,COMANDANCIA DE POLICIA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20143,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20144,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20145,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,10,10,0,0,,10,10,0,0,,0,0,0,0,,0,0,0,0,,,
20146,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20147,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20148,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20149,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20150,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,15,15,0,0,,15,15,0,0,,0,0,0,0,,0,0,0,0,,,
20151,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20152,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,10,10,0,0,,10,10,0,0,,0,0,0,0,,0,0,0,0,,,
20153,1,COMANDANCIA MUNICIPAL,1,3,3,0,0,3,3,0,0,0,0,0,0,,0,0,0,0,,,,65,65,0,0,,65,65,0,0,,0,0,0,0,,0,0,0,0,,,
20154,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20155,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20156,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20157,1,COMANDANCIA MUNICIPAL,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,3,3,0,0,,0,0,0,0,,0,0,0,0,,3,3,0,0,,,
20158,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20159,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20160,1,OFICINA DE POLICIA,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,27,25,2,0,,20,18,2,0,,7,7,0,0,,0,0,0,0,,,
20161,1,COMANDANCIA DE POLICIA DE SAN JERONIMO SOSOLA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,5,5,0,0,,5,5,0,0,,0,0,0,0,,0,0,0,0,,,
20162,1,COMANDANCIA DE POLICIA,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,4,4,0,0,,3,3,0,0,,1,1,0,0,,0,0,0,0,,,
20163,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20164,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,2,2,0,0,,1,1,0,0,,1,1,0,0,,0,0,0,0,,,
20165,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
20166,1,COMANDANCIA DE SEGURIDAD MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,240,240,0,0,,230,230,0,0,,10,10,0,0,,0,0,0,0,,,
20167,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20168,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20169,1,COMANDANCIA MUNICIPAL DE SAN JOSE INDEPENDENCIA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,62,62,0,0,,62,62,0,0,,0,0,0,0,,0,0,0,0,,,
20170,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20171,1,COMANDANCIA DE POLICIA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20172,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20173,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,20,20,0,0,,10,10,0,0,,10,10,0,0,,0,0,0,0,,,
20174,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,2,1,1,0,,2,1,1,0,,0,0,0,0,,0,0,0,0,,,
20175,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20176,1,COMANDANCIA SAN JUAN BAUTISTA COIXTLAHUACA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20177,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,25,25,0,0,,25,25,0,0,,0,0,0,0,,0,0,0,0,,,
20178,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20179,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20180,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,58,58,0,0,,58,58,0,0,,0,0,0,0,,0,0,0,0,,,
20181,1,COMANDANCIA MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,3,3,0,0,,3,3,0,0,,0,0,0,0,,0,0,0,0,,,
20182,1,COMANDANCIA DE SAN JUAN BAUTISTA TLACOATZINTEPEC,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,23,23,0,0,,23,23,0,0,,0,0,0,0,,0,0,0,0,,,
20183,1,COMANDANCIA MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,2,2,0,0,,1,1,0,0,,1,1,0,0,,0,0,0,0,,,
20184,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,1584,1584,0,0,,1277,1277,0,0,,307,307,0,0,,0,0,0,0,,,
20185,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,3,3,0,0,,3,3,0,0,,0,0,0,0,,0,0,0,0,,,
20186,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20187,1,COMANDANCIA DE SAN JUAN COATZOSPAM,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,11,11,0,0,,11,11,0,0,,0,0,0,0,,0,0,0,0,,,
20188,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,54,54,0,0,,54,54,0,0,,0,0,0,0,,0,0,0,0,,,
20189,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20190,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20191,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,3,3,0,0,,3,3,0,0,,0,0,0,0,,0,0,0,0,,,
20192,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,18,18,0,0,,18,18,0,0,,0,0,0,0,,0,0,0,0,,,
20193,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20194,1,COMANDANCIA MUNICIPAL,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20195,1,COMANDANCIA DE POLICIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20196,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,6,6,0,0,,3,3,0,0,,3,3,0,0,,0,0,0,0,,,
20197,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,10,10,0,0,,10,10,0,0,,0,0,0,0,,0,0,0,0,,,
20198,1,COMANDANCIA DE POLICIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,67,67,0,0,,67,67,0,0,,0,0,0,0,,0,0,0,0,,,
20199,1,COMANDANCIA MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,3,3,0,0,,3,3,0,0,,0,0,0,0,,0,0,0,0,,,
20200,1,COMANDANCIA MUNICIPAL SAN JUAN JUQUILA MIXES,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20201,1,COMANDANCIA DE POLICIA,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,4,4,0,0,,4,4,0,0,,0,0,0,0,,0,0,0,0,,,
20202,1,COMANDANCIA SAN JUAN LACHAO,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,58,58,0,0,,NSS,NSS,0,0,,NSS,NSS,0,0,,0,0,0,0,58,58,
20203,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20204,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20205,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20206,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20207,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20208,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,7,7,0,0,,7,7,0,0,,0,0,0,0,,0,0,0,0,,,
20209,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20210,1,COMANDANCIA MUNICIPAL,1,6,6,0,0,5,5,0,0,1,1,0,0,,0,0,0,0,,,,2,2,0,0,,2,2,0,0,,0,0,0,0,,0,0,0,0,,,
20211,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20212,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20213,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,80,70,10,0,,80,70,10,0,,0,0,0,0,,0,0,0,0,,,
20214,1,COMANDANCIA MUNICIPAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,6,6,0,0,,3,3,0,0,,3,3,0,0,,0,0,0,0,,,
20215,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20216,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20217,1,COMANDANCIA MUNICIPAL,1,4,0,0,4,0,0,0,0,0,0,0,0,,4,0,0,4,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20218,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20219,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,13,13,0,0,,12,12,0,0,,1,1,0,0,,0,0,0,0,,,
20220,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,6,6,0,0,,6,6,0,0,,0,0,0,0,,0,0,0,0,,,
20221,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20222,1,COMANDANCIA DE POLICIA,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,6,6,0,0,,6,6,0,0,,0,0,0,0,,0,0,0,0,,,
20223,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20224,1,NO APLICA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20225,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
20226,1,COMANDANCIA MUNICIPAL SAN LORENZO ALBARRADAS,1,2,0,0,2,1,0,0,1,1,0,0,1,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
20227,1,COMANDANCIA MUNICIPAL,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,20,20,0,0,,20,20,0,0,,0,0,0,0,,0,0,0,0,,,
