ubicageo_f,numeral,nombre1,rnsnni1,comint1,comint2
25001,3,GUSTAVO DIAZ ORDAZ,1,1,1
25001,4,HERIBERTO VALDEZ ROMERO,1,1,1
25001,5,SAN MIGUEL ZAPOTITLAN,1,1,1
25001,6,TOPOLOBAMPO,1,1,1
25001,7,CENTRAL MOCHIS,1,1,1
25001,8,JUAN JOSE RIOS,1,1,1
25001,9,SECRETARIA DE SEGURIDAD PUBLICA Y PROTECCION CIUDADANA DEL MUNICIPIO DE AHOME,1,1,1
25002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DEL MUNICIPIO DE ANGOSTURA,1,9,6
25002,2,SINDICATURA ALHUEY,1,1,1
25002,3,SINDICATURA LA ILAMA,1,1,1
25002,4,SINDICATURA GUSTAVO DIAZ ORDAZ,1,1,1
25002,5,SINDICATURA COSTA AZUL,1,1,1
25002,6,SINDICATURA LEOPOLDO SANCHEZ CELIS,1,1,1
25002,7,SINDICATURA LA REFORMA,1,1,1
25002,8,SINDICATURA COLONIA AGRICOLA MEXICO,1,1,1
25002,9,SINDICATURA COLONIA AGRICOLA INDEPENDENCIA,1,1,1
25003,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,10,8
25004,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,9,8
25005,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,6,6
25006,1,COMANDANCIA DEL SECTOR 1,1,2,2
25006,2,COMANDANCIA DEL SECTOR 2,2,NA,NA
25006,3,COMANDANCIA DEL SECTOR 3,2,NA,NA
25006,4,COMANDANCIA DEL SECTOR 4,2,NA,NA
25006,5,COMANDANCIA DEL SECTOR 5,2,NA,NA
25006,6,COMANDANCIA DE ESCUADRON CICLISTA,2,NA,NA
25006,7,COMANDANCIA ESCUADRON MOTORIZADO,2,NA,NA
25006,8,COMANDANCIA DE BANDA DE GUERRA,2,NA,NA
25006,9,SINDICATURA SAN LORENZO,2,NA,NA
25006,10,SINDICATURA TACUICHAMONA,2,NA,NA
25006,11,SINDICATURA EL SALADO,2,NA,NA
25006,12,SINDICATURA CULIACANCITO,2,NA,NA
25006,13,SINDICATURA JESUS MARIA,2,NA,NA
25006,14,SINDICATURA HIGUERAS DE ABUYA,2,NA,NA
25006,15,SINDICATURA COSTA RICA,2,NA,NA
25006,16,SINDICATURA SANALONA,2,NA,NA
25006,17,SINDICATURA IMALA,2,NA,NA
25006,18,SINDICATURA AGUARUTO,2,NA,NA
25006,19,SINDICATURA ELDORADO,2,NA,NA
25006,20,SINDICATURA BAILA,2,NA,NA
25006,21,SINDICATURA LAS TAPIAS,2,NA,NA
25006,22,SINDICATURA EMILIANO ZAPATA,2,NA,NA
25006,23,SINDICATURA QUILA,2,NA,NA
25006,24,SINDICATURA EL TAMARINDO,2,NA,NA
25007,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,5,3
25008,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,18,18
25009,1,BASE CENTRAL,1,20,20
25009,2,BASE LA CONCHA,2,NA,NA
25009,3,PALMILLA,2,NA,NA
25009,4,TECUALILLA,2,NA,NA
25009,5,ISLA DEL BOSQUE,2,NA,NA
25009,6,TEACAPAN,2,NA,NA
25009,7,PAREDONES,2,NA,NA
25009,8,PUEBLO NUEVO,2,NA,NA
25010,1,DIRECCION DE SEGURIDAD PUBLICA,1,13,13
25010,2,BASE MOCHICAHUI,1,1,1
25010,3,BASE CHARAY,1,1,1
25010,4,BASE SAN BLAS,1,1,1
25010,5,BASE JAHUARA II,1,1,1
25011,1,BASE 2 JUAN JOSE RIOS,1,1,1
25011,2,BASE 3 RUIZ CORTINES,1,1,1
25011,3,BASE 4 BENITO JUAREZ,2,NA,NA
25011,4,BASE 5 LEYVA SOLANO,1,1,1
25011,5,BASE 6 COREREPE,2,NA,NA
25011,6,BASE 7 EL HUITUSSI,2,NA,NA
25011,7,BASE 8 LA TRINIDAD,2,NA,NA
25011,8,BASE 9 LAS GLORIAS,2,NA,NA
25011,9,BASE 10 TAMAZULA,2,NA,NA
25011,10,BASE 11 LA BRECHA,1,1,1
25011,11,BASE 12 SAN RAFAEL,2,NA,NA
25011,12,BASE 13 ESTACION BAMOA,2,NA,NA
25011,13,BASE 14 BAMOA PUEBLO,2,NA,NA
25011,14,BASE 15 LEON FONSECA,2,NA,NA
25011,15,BASE 16 NIO,2,NA,NA
25011,16,BASE 17 EL BURRION,2,NA,NA
25011,17,BASE 18 CERRO CABEZON,2,NA,NA
25011,18,BASE 19 PORTUGUEZ DE GALVEZ,2,NA,NA
25012,1,CENTRO DE SEGURIDAD CIUDADANA,1,93,93
25013,1,DSPMYTM MOCORITO,1,8,5
25013,2,DSPMYTM PERICOS,1,1,1
25013,3,DSPMYTM MELCHOR OCAMPO,2,NA,NA
25014,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,12,12
25015,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,5,5
25015,2,BASE DOS TAMAZULA,2,NA,NA
25016,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
25017,1,RUIZ CORTINEZ NUMERO UNO,2,NA,NA
25017,2,ESTACION NARANJO,2,NA,NA
25017,3,SINDICATURA MEZQUITE ALTO,2,NA,NA
25017,4,SINALOA DE LEYVA,1,7,7
25017,5,MAQUIPO,2,NA,NA
25017,6,LLANO GRANDE,2,NA,NA
25017,7,BACUBIRITO,9,NSS,NSS
25018,1,ALTATA,1,1,1
25018,2,VILLA BENITO JUAREZ,1,1,1
25018,3,VILLA ANGEL FLORES LA PALMA,2,NA,NA
25018,4,NAVOLATO,1,3,3
26001,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
26002,1,COMISARIA GENERAL DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,8,8
26003,1,COMANDANCIA DE POLICIA MUNICIPAL Y TRANSITO,2,NA,NA
26004,1,SEGURIDAD PUBLICA ALTAR,1,3,3
26005,1,COMANDANCIA DE POLICIA Y TRANSITO MUNICIPAL,2,NA,NA
26006,1,COMISARIA DE LA POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,1,1
26007,1,COMISARIA GENERAL DE SEGURIDAD PUBLICA,1,1,1
26008,1,COMANDANCIA DE POLICIA Y TRANSITO MUNICIPAL,2,NA,NA
26009,1,COMISARIA MUNICIPAL DE BACANORA,1,1,1
26010,1,COMANDANCIA,1,1,1
26011,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
26012,1,COMANDANCIA BACUM,1,4,4
26012,2,CAMPO 60,1,1,0
26012,3,SAN JOSE,1,1,0
26012,4,CAMPO 77,1,1,0
26012,5,ATOTONILCO,1,1,0
26012,6,VILLA DE GUADALUPE,1,1,0
26012,7,SANTA TERESA,2,NA,NA
26012,8,MIGUEL ALEMAN,2,NA,NA
26012,9,INDEPENDENCIA,2,NA,NA
26013,1,COMANDANCIA DE POLICIA,1,1,1
26014,1,COMANDANCIA POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,1,1
26015,1,COMANDANCIA MUNICIPAL BAVISPE,1,1,1
26015,2,COMISARIA SAN MIGUELITO,2,NA,NA
26016,1,JEFATURA DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,4,4
26017,1,DELEGACION DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL CABORCA SONORA,1,32,32
26017,2,DELEGACION DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL POBLADO PLUTARCO ELIAS CALLES LA Y GRIEGA,1,1,1
26018,1,CENTRO DE CONTROL,1,129,129
26018,2,USSI SUR,1,1,1
26018,3,UMAV,1,1,1
26018,4,SUR ESTE,2,NA,NA
26018,5,VILLA BONITA,2,NA,NA
26018,6,PONIENTE,1,1,1
26018,7,NAINARI,1,1,1
26018,8,YUKUJIMARI,1,1,1
26018,9,VILLA CALIFORNIA,1,1,1
26018,10,USSI NORTE,1,1,1
26018,11,HORNOS,2,NA,NA
26018,12,ESPERANZA,1,1,1
26018,13,COCORIT,1,1,1
26018,14,PROVIDENCIA,1,1,1
26018,15,PUEBLO YAQUI,1,1,1
26018,16,MARTE R GOMEZ,1,1,1
26018,17,QUETCHEHUECA,1,1,1
26019,1,COMISARIA GENERAL DE LA POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,19,19
26020,1,COMANDANCIA MUNICIPAL,1,1,1
26021,1,COMANDANCIA LA COLORADA,1,1,1
26021,2,COMISARIA DE TECORIPA,2,NA,NA
26022,1,COMANDANCIA MUNICIPAL,1,1,1
26023,1,COMANDANCIA MUNICIPAL,1,2,2
26024,1,COMANDANCIA MUNICIPAL,1,1,0
26025,1,COMISARIA,1,11,11
26026,1,COMISARIA DE SEGURIDAD PUBLICA ETCHOJOA,1,4,3
26026,2,COMISARIA SAHUARAL,2,NA,NA
26026,3,COMISARIA BASCONCOBE,2,NA,NA
26026,4,COMISARIA BACOBAMPO,1,1,1
26026,5,COMISARIA BUAYSIACOBE,1,1,1
26026,6,COMISARIA BACAME,2,NA,NA
26026,7,COMISARIA SAN PEDRO,2,NA,NA
26026,8,COMISARIA CHUCARIT,2,NA,NA
26026,9,COMISARIA SEBAMPO,2,NA,NA
26026,10,COMISARIA BOCANA,2,NA,NA
26027,1,POLICIA PREVENTIVA Y TRANSITO MUNICIPAL ESQUEDA,1,2,2
26027,2,POLICIA PREVENTIVA Y TRANSITO MUNICIPAL FRONTERAS,1,1,1
26028,1,COMISARIA,1,1,1
26029,1,COMANDANCIA DE GUAYMAS,9,NSS,NSS
26030,1,ZONA 1,1,80,72
26030,2,ZONA 2,1,33,25
26030,3,ZONA 3,1,13,4
26030,4,ZONA 4,1,16,6
26030,5,ZONA 5,1,16,6
26030,6,ZONA 6,1,19,8
26030,7,CENTRAL 22,1,22,2
26030,8,CENTRAL 20,1,2,2
26030,9,CENTRAL 4,1,5,5
26030,10,CENTRAL 9 Y 10,1,11,11
26031,1,COMANDANCIA HUACHINERA,1,1,1
26032,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1
26033,1,ESTACION LUIS,2,NA,NA
26033,2,BOCAS,2,NA,NA
26033,3,CAMAHUIROA,2,NA,NA
26033,4,YAVAROS,2,NA,NA
26033,5,JUPARE,2,NA,NA
26033,6,ETCHOROPO,2,NA,NA
26033,7,HUATABAMPITO,2,NA,NA
26034,1,COMANDANCIA MUNICIPAL,1,1,1
26035,1,COMISARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
26036,1,SECRETARIA DE PROTECCION CIUDADANA,1,5,5
26037,1,COMANDANCIA MUNICIPAL,1,1,1
26038,1,COMANDANCIA,1,1,1
26039,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,3,3
26040,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA DE NACORI CHICO,9,NSS,NSS
26040,2,DIRECCION GENERAL DE SEGURIDAD PUBLICA DE MESA TRES RIOS,9,NSS,NSS
26041,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,7,7
26042,1,PONIENTE,1,23,23
26042,2,ORIENTE,1,7,7
26043,1,ZONA NORTE,1,5,5
26043,2,ZONA CENTRO,1,58,58
26043,3,ZONA SUR,1,2,2
26043,4,ZONA ESTE,1,3,3
26043,5,ZONA LA MESA,1,3,3
26044,1,ONAVAS,2,NA,NA
26045,1,COMANDANCIA DE SEGURIDAD PUBLICA DE OPODEPE,1,1,1
26046,1,COMANDANCIA DE POLICIA MUNICIPAL DE OQUITOA,1,1,1
26047,1,COMISARIA DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,3,3
26047,2,DELEGACION DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL DE PUERTO LIBERTAD,1,1,1
26048,1,SEGURIDAD PUBLICA MUNICIPAL,1,17,17
26049,1,COMANDANCIA MUNICIPAL,1,1,1
26050,1,COMANDANCIA DE POLICIA Y TRANSITO MUNICIPAL DE RAYON,1,1,1
26051,1,COMANDANCIA DE POLICIA Y TRANSITO MUNICIPAL DE ROSARIO,1,1,1
26052,1,COMISARIA GENERAL DE LA POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,1,1
26053,1,COMANDANCIA SAN FELIPE,2,NA,NA
26054,1,COMANDANCIA MUNICIPAL DE SAN JAVIER,1,1,1
26055,1,COMANDANCIA CENTRAL,1,56,56
26055,2,COMANDANCIA DELEGACION UNO,1,8,8
26055,3,COMANDANCIA GOLFO SANTA CLARA,1,1,1
26056,1,COMANDANCIA DE POLICIA MUNICIPAL,1,2,2
26057,1,COMANDANCIA DE POLICIA DE SAN PEDRO DE LA CUEVA,1,1,1
26058,1,SEGURIDAD PUBLICA MUNICIPAL,1,4,4
26059,1,COMANDANCIA ESTACION DE POLICIA,1,1,1
26059,2,SUBCOMANDANCIA DE POLICIA,2,NA,NA
26060,1,COMANDANCIA SARIC,1,1,1
26060,2,COMANDANCIA SASABE,2,NA,NA
26061,1,SOYOPA,1,1,1
26061,2,SAN ANTONIO DE LA HUERTA,2,NA,NA
26061,3,TONICHI,2,NA,NA
26061,4,REBEICO,2,NA,NA
26061,5,LLANO COLORADO,2,NA,NA
26061,6,EL NOVILLO,2,NA,NA
26062,1,COMANDANCIA MUNICIPAL DE SUAQUI GRANDE,1,1,1
26063,1,COMANDANCIA MUNICIPAL,1,1,1
26064,1,COMANDANCIA DE POLICIA Y TRANSITO MUNICIPAL,1,1,1
26065,1,COMANDANCIA TUBUTAMA,2,NA,NA
26066,1,JEFATURA DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,3,3
26067,1,COMANDANCIA MUNICIPAL,1,1,1
26068,1,SEGURIDAD PUBLICA DEL MUNICIPIO DE VILLA PESQUEIRA,1,1,1
26069,1,COMANDANCIA PREVENTIVA Y TRANSITO MUNICIPAL,1,1,1
26070,1,COMANDANCIA MUNICIPAL,1,5,5
26071,1,COMANDANCIA BENITO JUAREZ,1,2,2
26072,1,JEFATURA DE POLICIA Y TRANSITO MUNICIPAL,1,3,2
27001,1,DIRECCION DE SEGURIDAD PUBLICA DE BALANCAN,1,3,3
27001,2,VILLA EL TRIUNFO,2,NA,NA
27001,3,VILLA QUETZALCOATL,2,NA,NA
27001,4,CAPITAN FELIPE CASTELLANOS,2,NA,NA
27001,5,POBLADO MULTE,2,NA,NA
27002,1,DIRECCION DE SEGURIDAD PUBLICA,1,12,12
27003,1,COMANDANCIA MUNICIPAL,1,14,2
27004,1,NO APLICA,0,NA,NA
27005,1,DIRECCION DE SEGURIDAD PUBLICA,1,38,38
27005,2,GRIJALVA 1,2,NA,NA
27005,3,GRIJALVA 2,2,NA,NA
27005,4,GRIJALVA 3,2,NA,NA
27005,5,GRIJALVA 4,2,NA,NA
27005,6,GRIJALVA 5,2,NA,NA
27005,7,GRIJALVA 6,2,NA,NA
27005,8,GRIJALVA 7,2,NA,NA
27005,9,GRIJALVA 8,2,NA,NA
27005,10,GRIJALVA 9,2,NA,NA
27005,11,GRIJALVA 10,2,NA,NA
27005,12,GRIJALVA 11,2,NA,NA
27005,13,GRIJALVA 12,2,NA,NA
27006,1,SEGURIDAD PUBLICA MUNICIPAL,1,24,24
27007,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,7,7
27007,2,DELEGACION VILLA CHABLE,2,NA,NA
27007,3,DELEGACION POBLADO GREGORIO MENDEZ,2,NA,NA
27008,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL HUIMANGUILLO,1,32,32
27008,2,DIRECCION DE SEGURIDAD PUBLICA CIUDAD LA VENTA,2,NA,NA
27009,1,DIRECCION DE SEGURIDAD PUBLICA,1,3,3
27010,1,DIRECCION DE SEGURIDAD PUBLICA,1,9,9
27011,1,DIRECCION DE SEGURIDAD PUBLICA,1,8,8
27011,2,DELEGACION RIO CHICO,2,NA,NA
27011,3,POBLADO DE BOCA DE SAN ANTONIO,2,NA,NA
27011,4,POBLADO LOS PAJAROS,2,NA,NA
27011,5,CASETA LAS FRUTILLAS,2,NA,NA
27011,6,POBLADO MONTEGRANDE,2,NA,NA
27011,7,POBLADO JOSE MARIA PINO SUAREZ,2,NA,NA
27011,8,POBLADO SAN JERONIMO,2,NA,NA
27011,9,POBLADO PLAYA LARGA,2,NA,NA
27011,10,CASETA 1,2,NA,NA
27011,11,CASETA 2,2,NA,NA
27011,12,TRANSITO MUNICIPAL,1,3,3
27012,1,VERNET,2,NA,NA
27012,2,LIMBANO BLANDIN,2,NA,NA
27012,3,SAN FERNANDO,2,NA,NA
27012,4,EL CONGO,2,NA,NA
27012,5,TEPETITAN,2,NA,NA
27012,6,VILLA BENITO JUAREZ,2,NA,NA
27012,7,CIUDAD PEMEX,2,NA,NA
27013,1,DIRECCION DE SEGURIDAD PUBLICA,1,7,7
27013,2,COORDINACION DEL FRACCIONAMIENTO POMOCA,2,NA,NA
27013,3,CENTRO ADMINISTRATIVO DEL FRACCIONAMIENTO BOSQUES DE SALOYA,2,NA,NA
27014,1,COMANDANCIA GENERAL DE LA DIRECCION DE SEGURIDAD PUBLICA PARAISO,1,2,2
27015,1,COMANDANCIA DE LA DIRECCION DE SEGURIDAD PUBLICA,1,6,6
27016,1,DIRECCION DE SEGURIDAD PUBLICA DE TEAPA TABASCO,1,4,4
27017,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,17,8
28001,1,NO APLICA,0,NA,NA
28002,1,NO APLICA,0,NA,NA
28003,1,NO APLICA,0,NA,NA
28004,1,NO APLICA,0,NA,NA
28005,1,NO APLICA,0,NA,NA
28006,1,NO APLICA,0,NA,NA
28007,1,NO APLICA,0,NA,NA
28008,1,NO APLICA,0,NA,NA
28009,1,NO APLICA,0,NA,NA
28010,1,NO APLICA,0,NA,NA
28011,1,NO APLICA,0,NA,NA
28012,1,NO APLICA,0,NA,NA
28013,1,NO APLICA,0,NA,NA
28014,1,NO APLICA,0,NA,NA
28015,1,NO APLICA,0,NA,NA
28016,1,NO APLICA,0,NA,NA
28017,1,NO APLICA,0,NA,NA
28018,1,NO APLICA,0,NA,NA
28019,1,NO APLICA,0,NA,NA
28020,1,NO APLICA,0,NA,NA
28021,1,NO APLICA,0,NA,NA
28022,1,NO APLICA,0,NA,NA
28023,1,NO APLICA,0,NA,NA
28024,1,NO APLICA,0,NA,NA
28025,1,NO APLICA,0,NA,NA
28026,1,NO APLICA,0,NA,NA
28027,1,NO APLICA,0,NA,NA
28028,1,NO APLICA,0,NA,NA
28029,1,NO APLICA,0,NA,NA
28030,1,NO APLICA,0,NA,NA
28031,1,NO APLICA,0,NA,NA
28032,1,NO APLICA,0,NA,NA
28033,1,NO APLICA,0,NA,NA
28034,1,NO APLICA,0,NA,NA
28035,1,NO APLICA,0,NA,NA
28036,1,NO APLICA,0,NA,NA
28037,1,NO APLICA,0,NA,NA
28038,1,NO APLICA,0,NA,NA
28039,1,NO APLICA,0,NA,NA
28040,1,NO APLICA,0,NA,NA
28041,1,NO APLICA,0,NA,NA
28042,1,NO APLICA,0,NA,NA
28043,1,NO APLICA,0,NA,NA
29001,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2
29002,1,COMANDANCIA MUNICIPAL,1,2,2
29003,1,COMISARIA DE SEGURIDAD PUBLICA,1,4,3
29004,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
29005,1,COMANDANCIA DE SEGURIDAD PUBLICA VIALIDAD Y TRANSPORTE DEL MUNICIPIO DE APIZACO,1,11,11
29006,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL DE CALPULALPAN TLAXCALA,1,3,3
29007,1,COMISARIA,1,2,2
29008,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
29009,1,DIRECCION DE SEGURIDAD PUBLICA DE CUAXOMULCO,1,2,2
29010,1,DIRECCION DE SEGURIDAD PUBLICA VIALIDAD Y PROTECCION CIVIL,1,15,15
29011,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
29012,1,COMANDANCIA MUNICIPAL,1,1,1
29013,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y PROTECCION CIVIL HUAMANTLA,1,14,14
29014,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
29015,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL DE IXTACUIXTLA DE MARIANO MATAMOROS,1,6,6
29016,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
29017,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
29018,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,1,4,3
29019,1,COMANDANCIA VILLA ALTA,2,NA,NA
29019,2,COMANDANCIA SAN MATEO,2,NA,NA
29019,3,COMANDANCIA GUADALUPE VICTORIA,2,NA,NA
29019,4,COMANDANCIA TEPETITLA,1,3,3
29020,1,COMANDANCIA MUNICIPAL,1,2,2
29021,1,COMANDANCIA MUNICIPAL,1,1,1
29021,2,COMANDANCIA SAN FELIPE HIDALGO,2,NA,NA
29021,3,COMANDANCIA MIGUEL LIRA I ORTEGA,2,NA,NA
29021,4,COMANDANCIA TEPUENTE,2,NA,NA
29021,5,COMANDANCIA FRANCISCO I MADERO,2,NA,NA
29021,6,COMANDANCIA DOMINGO ARENAS,2,NA,NA
29022,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,1,1,1
29023,1,DIRECCION DE VIALIDAD Y SEGURIDAD PUBLICA DE NATIVITAS,1,2,2
29024,1,COMISARIA DE SEGURIDAD PUBLICA,1,2,2
29025,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,15,5
29026,1,DIRECCION DE SEGURIDAD,1,2,2
29027,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2
29028,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,1,2,2
29029,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2
29030,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,1,1
29031,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,10,10
29032,1,BASE COMANDANCIA,1,2,2
29033,1,DIRECCION DE SEGURIDAD PUBLICA,1,16,10
29034,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,14,10
29035,1,BASE COMANDANCIA DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL,1,2,1
29036,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2
29037,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2
29038,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE TZOMPANTEPEC,1,3,3
29039,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2
29040,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,2,NA,NA
29041,1,DIRECCION DE SEGURIDAD PUBLICA,1,3,2
29042,1,SEGURIDAD PUBLICA,9,NSS,NSS
29043,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,4,4
29044,1,DIRECCION DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO MUNICIPAL DE ZACATELCO,1,5,5
29045,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,1,1
29046,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
29047,1,BASE DE COMANDANCIA,1,2,2
29048,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD DE LA MAGDALENA TLALTELULCO,1,2,2
29049,1,ARCO DE SEGURIDAD TEXOLOC,1,3,3
29050,1,DIRECCION DE VIALIDAD Y SEGURIDAD PUBLICA MUNICIPAL,1,1,1
29051,1,DIRECCION DE SEGURIDAD PUBLICA CIUDADANA Y TRANSITO MUNICIPAL DE SAN JERONIMO ZACUALPAN,1,1,1
29052,1,COMISARIA DE SEGURIDAD PUBLICA,1,2,2
29053,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
29054,1,COMANDANCIA MUNICIPAL,1,1,1
29055,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,1,1
29056,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,2,2
29057,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
29058,1,DIRECCION DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO MUNICIPAL,1,1,1
29059,1,SEGURIDAD PUBLICA,1,2,2
29060,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30001,1,COMANDANCIA ACAJETE,1,1,1
30002,1,COMANDANCIA MUNICIPAL,2,NA,NA
30003,1,DIRECCION DE SEGURIDAD PUBLICA,1,4,4
30004,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
30005,1,COMANDANCIA DE POLICIA MUNICIPAL,2,NA,NA
30006,1,NO APLICA,0,NA,NA
30007,1,COMANDANCIA CAMARON DE TEJEDA,1,1,1
30008,1,COMANDANCIA MUNICIPAL,1,1,1
30009,1,COMANDANCIA MUNICIPAL,1,1,1
30010,1,COMANDANCIA MUNICIPAL,1,1,1
30011,1,COMANDANCIA MUNICIPAL ACREDITABLE,1,1,1
30012,1,COMANDANCIA MUNICIPAL,1,1,1
30013,1,COMANDANCIA MUNICIPAL,1,2,1
30014,1,COMANDANCIA MUNICIPAL DE AMATLAN DE LOS REYES,1,2,0
30015,1,COMANDANCIA MUNICIPAL,1,2,2
30016,1,COMANDANCIA DE POLICIA ESTATAL,9,NSS,NSS
30017,1,COMANDANCIA MUNICIPAL,1,1,1
30018,1,COMANDANCIA MUNICIPAL,2,NA,NA
30019,1,COMANDANCIA MUNICIPAL DE ASTACINGA,1,1,1
30020,1,TOPILEHKAN,1,1,1
30021,1,COMANDANCIA MUNICIPAL DE ATOYAC,1,2,1
30022,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30023,1,SEGURIDAD PUBLICA,1,1,1
30024,1,COMANDANCIA,1,1,1
30025,1,COMANDANCIA MUNICIPAL,1,2,0
30026,1,NO APLICA,0,NA,NA
30027,1,COMANDANCIA MUNICIPAL,1,1,1
30028,1,SUBCENTRO CABECERA MUNICIPAL,1,4,4
30029,1,COMANDANCIA MUNICIPAL,1,1,1
30030,1,COMANDANCIA DE POLICIA MUNICIPAL,1,6,6
30031,1,COMANDANCIA DE POLICIA MUNICIPAL,1,2,2
30032,1,COMANDANCIA MUNICIPAL DE CATEMACO,1,1,1
30033,1,COMANDANCIA MUNICIPAL,1,2,2
30034,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
30035,1,COMANDANCIA CITLALTEPETL,1,1,1
30036,1,COMANDANCIA COACOATZINTLA,1,1,1
30037,1,COMANDANCIA MUNICIPAL,2,NA,NA
30038,1,COMANDANCIA MUNICIPAL,1,21,21
30039,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,5,5
30040,1,COMANDANCIA DE POLICIA COATZINTLA,1,1,1
30041,1,COMANDANCIA AYUNTAMIENTO,1,1,1
30042,1,COMANDANCIA MUNICIPAL,1,1,1
30043,1,COMANDANCIA MUNICIPAL,1,1,1
30044,1,DIRECCION DE PROTECCION CIUDADANA Y MOVILIDAD,1,6,6
30045,1,NO APLICA,0,NA,NA
30046,1,COMANDANCIA MUNICIPAL,1,1,1
