ubicageo_f,rangedad_i,sexostt,sexos1,sexos2,sexos3,sexosne
26008,91,,,,,
26008,92,,,,,
26008,99,,,,,
26009,1,NA,NA,NA,NA,
26009,2,NA,NA,NA,NA,
26009,3,NA,NA,NA,NA,
26009,4,NA,NA,NA,NA,
26009,5,NA,NA,NA,NA,
26009,6,NA,NA,NA,NA,
26009,7,NA,NA,NA,NA,
26009,8,NA,NA,NA,NA,
26009,9,NA,NA,NA,NA,
26009,10,NA,NA,NA,NA,
26009,11,NA,NA,NA,NA,
26009,12,NA,NA,NA,NA,
26009,13,NA,NA,NA,NA,
26009,91,,,,,
26009,92,,,,,
26009,99,,,,,
26010,1,NA,NA,NA,NA,
26010,2,NA,NA,NA,NA,
26010,3,NA,NA,NA,NA,
26010,4,NA,NA,NA,NA,
26010,5,NA,NA,NA,NA,
26010,6,NA,NA,NA,NA,
26010,7,NA,NA,NA,NA,
26010,8,NA,NA,NA,NA,
26010,9,NA,NA,NA,NA,
26010,10,NA,NA,NA,NA,
26010,11,NA,NA,NA,NA,
26010,12,NA,NA,NA,NA,
26010,13,NA,NA,NA,NA,
26010,91,,,,,
26010,92,,,,,
26010,99,,,,,
26011,1,NA,NA,NA,NA,
26011,2,NA,NA,NA,NA,
26011,3,NA,NA,NA,NA,
26011,4,NA,NA,NA,NA,
26011,5,NA,NA,NA,NA,
26011,6,NA,NA,NA,NA,
26011,7,NA,NA,NA,NA,
26011,8,NA,NA,NA,NA,
26011,9,NA,NA,NA,NA,
26011,10,NA,NA,NA,NA,
26011,11,NA,NA,NA,NA,
26011,12,NA,NA,NA,NA,
26011,13,NA,NA,NA,NA,
26011,91,,,,,
26011,92,,,,,
26011,99,,,,,
26012,1,0,0,0,0,
26012,2,0,0,0,0,
26012,3,0,0,0,0,
26012,4,3,3,0,0,
26012,5,5,5,0,0,
26012,6,2,1,1,0,
26012,7,1,1,0,0,
26012,8,1,1,0,0,
26012,9,2,2,0,0,
26012,10,0,0,0,0,
26012,11,0,0,0,0,
26012,12,0,0,0,0,
26012,13,0,0,0,0,
26012,91,,,,,
26012,92,,,,,
26012,99,,,,,
26013,1,NSS,NSS,NSS,NSS,
26013,2,NSS,NSS,NSS,NSS,
26013,3,NSS,NSS,NSS,NSS,
26013,4,NSS,NSS,NSS,NSS,
26013,5,NSS,NSS,NSS,NSS,
26013,6,NSS,NSS,NSS,NSS,
26013,7,NSS,NSS,NSS,NSS,
26013,8,NSS,NSS,NSS,NSS,
26013,9,NSS,NSS,NSS,NSS,
26013,10,NSS,NSS,NSS,NSS,
26013,11,NSS,NSS,NSS,NSS,
26013,12,NSS,NSS,NSS,NSS,
26013,13,NSS,NSS,NSS,NSS,
26013,91,,,,,
26013,92,,,,,
26013,99,,,,,
26014,1,NA,NA,NA,NA,
26014,2,NA,NA,NA,NA,
26014,3,NA,NA,NA,NA,
26014,4,NA,NA,NA,NA,
26014,5,NA,NA,NA,NA,
26014,6,NA,NA,NA,NA,
26014,7,NA,NA,NA,NA,
26014,8,NA,NA,NA,NA,
26014,9,NA,NA,NA,NA,
26014,10,NA,NA,NA,NA,
26014,11,NA,NA,NA,NA,
26014,12,NA,NA,NA,NA,
26014,13,NA,NA,NA,NA,
26014,91,,,,,
26014,92,,,,,
26014,99,,,,,
26015,1,NA,NA,NA,NA,
26015,2,NA,NA,NA,NA,
26015,3,NA,NA,NA,NA,
26015,4,NA,NA,NA,NA,
26015,5,NA,NA,NA,NA,
26015,6,NA,NA,NA,NA,
26015,7,NA,NA,NA,NA,
26015,8,NA,NA,NA,NA,
26015,9,NA,NA,NA,NA,
26015,10,NA,NA,NA,NA,
26015,11,NA,NA,NA,NA,
26015,12,NA,NA,NA,NA,
26015,13,NA,NA,NA,NA,
26015,91,,,,,
26015,92,,,,,
26015,99,,,,,
26016,1,0,0,0,0,
26016,2,0,0,0,0,
26016,3,0,0,0,0,
26016,4,1,1,0,0,
26016,5,0,0,0,0,
26016,6,0,0,0,0,
26016,7,1,1,0,0,
26016,8,2,2,0,0,
26016,9,0,0,0,0,
26016,10,0,0,0,0,
26016,11,0,0,0,0,
26016,12,0,0,0,0,
26016,13,0,0,0,0,
26016,91,,,,,
26016,92,,,,,
26016,99,,,,,
26017,1,0,0,0,0,
26017,2,0,0,0,0,
26017,3,0,0,0,0,
26017,4,0,0,0,0,
26017,5,0,0,0,0,
26017,6,0,0,0,0,
26017,7,0,0,0,0,
26017,8,0,0,0,0,
26017,9,0,0,0,0,
26017,10,0,0,0,0,
26017,11,0,0,0,0,
26017,12,0,0,0,0,
26017,13,1718,0,0,1718,
26017,91,,,,,
26017,92,,,,,
26017,99,,,,,
26018,1,0,0,0,0,
26018,2,0,0,0,0,
26018,3,0,0,0,0,
26018,4,0,0,0,0,
26018,5,185,140,45,0,
26018,6,161,117,44,0,
26018,7,0,0,0,0,
26018,8,171,171,0,0,
26018,9,24,24,0,0,
26018,10,115,115,0,0,
26018,11,0,0,0,0,
26018,12,0,0,0,0,
26018,13,0,0,0,0,
26018,91,,,,,
26018,92,,,,,
26018,99,,,,,
26019,1,NA,NA,NA,NA,
26019,2,NA,NA,NA,NA,
26019,3,NA,NA,NA,NA,
26019,4,NA,NA,NA,NA,
26019,5,NA,NA,NA,NA,
26019,6,NA,NA,NA,NA,
26019,7,NA,NA,NA,NA,
26019,8,NA,NA,NA,NA,
26019,9,NA,NA,NA,NA,
26019,10,NA,NA,NA,NA,
26019,11,NA,NA,NA,NA,
26019,12,NA,NA,NA,NA,
26019,13,NA,NA,NA,NA,
26019,91,,,,,
26019,92,,,,,
26019,99,,,,,
26020,1,0,0,0,0,
26020,2,0,0,0,0,
26020,3,0,0,0,0,
26020,4,1,1,0,0,
26020,5,1,0,1,0,
26020,6,1,1,0,0,
26020,7,0,0,0,0,
26020,8,0,0,0,0,
26020,9,0,0,0,0,
26020,10,0,0,0,0,
26020,11,0,0,0,0,
26020,12,0,0,0,0,
26020,13,0,0,0,0,
26020,91,,,,,
26020,92,,,,,
26020,99,,,,,
26021,1,NA,NA,NA,NA,
26021,2,NA,NA,NA,NA,
26021,3,NA,NA,NA,NA,
26021,4,NA,NA,NA,NA,
26021,5,NA,NA,NA,NA,
26021,6,NA,NA,NA,NA,
26021,7,NA,NA,NA,NA,
26021,8,NA,NA,NA,NA,
26021,9,NA,NA,NA,NA,
26021,10,NA,NA,NA,NA,
26021,11,NA,NA,NA,NA,
26021,12,NA,NA,NA,NA,
26021,13,NA,NA,NA,NA,
26021,91,,,,,
26021,92,,,,,
26021,99,,,,,
26022,1,NA,NA,NA,NA,
26022,2,NA,NA,NA,NA,
26022,3,NA,NA,NA,NA,
26022,4,NA,NA,NA,NA,
26022,5,NA,NA,NA,NA,
26022,6,NA,NA,NA,NA,
26022,7,NA,NA,NA,NA,
26022,8,NA,NA,NA,NA,
26022,9,NA,NA,NA,NA,
26022,10,NA,NA,NA,NA,
26022,11,NA,NA,NA,NA,
26022,12,NA,NA,NA,NA,
26022,13,NA,NA,NA,NA,
26022,91,,,,,
26022,92,,,,,
26022,99,,,,,
26023,1,NA,NA,NA,NA,
26023,2,NA,NA,NA,NA,
26023,3,NA,NA,NA,NA,
26023,4,NA,NA,NA,NA,
26023,5,NA,NA,NA,NA,
26023,6,NA,NA,NA,NA,
26023,7,NA,NA,NA,NA,
26023,8,NA,NA,NA,NA,
26023,9,NA,NA,NA,NA,
26023,10,NA,NA,NA,NA,
26023,11,NA,NA,NA,NA,
26023,12,NA,NA,NA,NA,
26023,13,NA,NA,NA,NA,
26023,91,,,,,
26023,92,,,,,
26023,99,,,,,
26024,1,NA,NA,NA,NA,
26024,2,NA,NA,NA,NA,
26024,3,NA,NA,NA,NA,
26024,4,NA,NA,NA,NA,
26024,5,NA,NA,NA,NA,
26024,6,NA,NA,NA,NA,
26024,7,NA,NA,NA,NA,
26024,8,NA,NA,NA,NA,
26024,9,NA,NA,NA,NA,
26024,10,NA,NA,NA,NA,
26024,11,NA,NA,NA,NA,
26024,12,NA,NA,NA,NA,
26024,13,NA,NA,NA,NA,
26024,91,,,,,
26024,92,,,,,
26024,99,,,,,
26025,1,0,0,0,0,
26025,2,0,0,0,0,
26025,3,0,0,0,0,
26025,4,0,0,0,0,
26025,5,0,0,0,0,
26025,6,0,0,0,0,
26025,7,0,0,0,0,
26025,8,0,0,0,0,
26025,9,0,0,0,0,
26025,10,0,0,0,0,
26025,11,0,0,0,0,
26025,12,0,0,0,0,
26025,13,983,0,0,983,
26025,91,,,,,
26025,92,,,,,
26025,99,,,,,
26026,1,0,0,0,0,
26026,2,0,0,0,0,
26026,3,12,11,1,0,
26026,4,22,20,2,0,
26026,5,68,65,3,0,
26026,6,66,61,5,0,
26026,7,20,15,5,0,
26026,8,20,14,6,0,
26026,9,25,20,5,0,
26026,10,12,12,0,0,
26026,11,5,5,0,0,
26026,12,0,0,0,0,
26026,13,0,0,0,0,
26026,91,,,,,
26026,92,,,,,
26026,99,,,,,
26027,1,0,0,0,0,
26027,2,0,0,0,0,
26027,3,0,0,0,0,
26027,4,0,0,0,0,
26027,5,4,4,0,0,
26027,6,3,3,0,0,
26027,7,4,4,0,0,
26027,8,0,0,0,0,
26027,9,2,2,0,0,
26027,10,2,2,0,0,
26027,11,0,0,0,0,
26027,12,1,1,0,0,
26027,13,0,0,0,0,
26027,91,,,,,
26027,92,,,,,
26027,99,,,,,
26028,1,NA,NA,NA,NA,
26028,2,NA,NA,NA,NA,
26028,3,NA,NA,NA,NA,
26028,4,NA,NA,NA,NA,
26028,5,NA,NA,NA,NA,
26028,6,NA,NA,NA,NA,
26028,7,NA,NA,NA,NA,
26028,8,NA,NA,NA,NA,
26028,9,NA,NA,NA,NA,
26028,10,NA,NA,NA,NA,
26028,11,NA,NA,NA,NA,
26028,12,NA,NA,NA,NA,
26028,13,NA,NA,NA,NA,
26028,91,,,,,
26028,92,,,,,
26028,99,,,,,
26029,1,0,0,0,0,
26029,2,0,0,0,0,
26029,3,0,0,0,0,
26029,4,12,12,0,0,
26029,5,54,52,2,0,
26029,6,54,54,0,0,
26029,7,33,33,0,0,
26029,8,42,42,0,0,
26029,9,45,45,0,0,
26029,10,0,0,0,0,
26029,11,0,0,0,0,
26029,12,0,0,0,0,
26029,13,0,0,0,0,
26029,91,,,,,
26029,92,,,,,
26029,99,,,,,
26030,1,0,0,0,0,
26030,2,0,0,0,0,
26030,3,0,0,0,0,
26030,4,0,0,0,0,
26030,5,0,0,0,0,
26030,6,0,0,0,0,
26030,7,0,0,0,0,
26030,8,0,0,0,0,
26030,9,0,0,0,0,
26030,10,0,0,0,0,
26030,11,0,0,0,0,
26030,12,0,0,0,0,
26030,13,4072,0,0,4072,
26030,91,,,,,
26030,92,,,,,
26030,99,,,,,
26031,1,NA,NA,NA,NA,
26031,2,NA,NA,NA,NA,
26031,3,NA,NA,NA,NA,
26031,4,NA,NA,NA,NA,
26031,5,NA,NA,NA,NA,
26031,6,NA,NA,NA,NA,
26031,7,NA,NA,NA,NA,
26031,8,NA,NA,NA,NA,
26031,9,NA,NA,NA,NA,
26031,10,NA,NA,NA,NA,
26031,11,NA,NA,NA,NA,
26031,12,NA,NA,NA,NA,
26031,13,NA,NA,NA,NA,
26031,91,,,,,
26031,92,,,,,
26031,99,,,,,
26032,1,NA,NA,NA,NA,
26032,2,NA,NA,NA,NA,
26032,3,NA,NA,NA,NA,
26032,4,NA,NA,NA,NA,
26032,5,NA,NA,NA,NA,
26032,6,NA,NA,NA,NA,
26032,7,NA,NA,NA,NA,
26032,8,NA,NA,NA,NA,
26032,9,NA,NA,NA,NA,
26032,10,NA,NA,NA,NA,
26032,11,NA,NA,NA,NA,
26032,12,NA,NA,NA,NA,
26032,13,NA,NA,NA,NA,
26032,91,,,,,
26032,92,,,,,
26032,99,,,,,
26033,1,0,0,0,0,
26033,2,1,1,0,0,
26033,3,0,0,0,0,
26033,4,11,8,3,0,
26033,5,0,0,0,0,
26033,6,8,7,1,0,
26033,7,0,0,0,0,
26033,8,8,8,0,0,
26033,9,4,3,1,0,
26033,10,0,0,0,0,
26033,11,4,4,0,0,
26033,12,0,0,0,0,
26033,13,0,0,0,0,
26033,91,,,,,
26033,92,,,,,
26033,99,,,,,
26034,1,NA,NA,NA,NA,
26034,2,NA,NA,NA,NA,
26034,3,NA,NA,NA,NA,
26034,4,NA,NA,NA,NA,
26034,5,NA,NA,NA,NA,
26034,6,NA,NA,NA,NA,
26034,7,NA,NA,NA,NA,
26034,8,NA,NA,NA,NA,
26034,9,NA,NA,NA,NA,
26034,10,NA,NA,NA,NA,
26034,11,NA,NA,NA,NA,
26034,12,NA,NA,NA,NA,
26034,13,NA,NA,NA,NA,
26034,91,,,,,
26034,92,,,,,
26034,99,,,,,
26035,1,NSS,NSS,NSS,NSS,
26035,2,NSS,NSS,NSS,NSS,
26035,3,NSS,NSS,NSS,NSS,
26035,4,NSS,NSS,NSS,NSS,
26035,5,NSS,NSS,NSS,NSS,
26035,6,NSS,NSS,NSS,NSS,
26035,7,NSS,NSS,NSS,NSS,
26035,8,NSS,NSS,NSS,NSS,
26035,9,NSS,NSS,NSS,NSS,
26035,10,NSS,NSS,NSS,NSS,
26035,11,NSS,NSS,NSS,NSS,
26035,12,NSS,NSS,NSS,NSS,
26035,13,NSS,NSS,NSS,NSS,
26035,91,,,,,
26035,92,,,,,
26035,99,,,,,
26036,1,0,0,0,0,
26036,2,0,0,0,0,
26036,3,0,0,0,0,
26036,4,0,0,0,0,
26036,5,0,0,0,0,
26036,6,0,0,0,0,
26036,7,0,0,0,0,
26036,8,0,0,0,0,
26036,9,0,0,0,0,
26036,10,0,0,0,0,
26036,11,0,0,0,0,
26036,12,0,0,0,0,
26036,13,593,0,0,593,
26036,91,,,,,
26036,92,,,,,
26036,99,,,,,
26037,1,NA,NA,NA,NA,
26037,2,NA,NA,NA,NA,
26037,3,NA,NA,NA,NA,
26037,4,NA,NA,NA,NA,
26037,5,NA,NA,NA,NA,
26037,6,NA,NA,NA,NA,
26037,7,NA,NA,NA,NA,
26037,8,NA,NA,NA,NA,
26037,9,NA,NA,NA,NA,
26037,10,NA,NA,NA,NA,
26037,11,NA,NA,NA,NA,
26037,12,NA,NA,NA,NA,
26037,13,NA,NA,NA,NA,
26037,91,,,,,
26037,92,,,,,
26037,99,,,,,
26038,1,NA,NA,NA,NA,
26038,2,NA,NA,NA,NA,
26038,3,NA,NA,NA,NA,
26038,4,NA,NA,NA,NA,
26038,5,NA,NA,NA,NA,
26038,6,NA,NA,NA,NA,
26038,7,NA,NA,NA,NA,
26038,8,NA,NA,NA,NA,
26038,9,NA,NA,NA,NA,
26038,10,NA,NA,NA,NA,
26038,11,NA,NA,NA,NA,
26038,12,NA,NA,NA,NA,
26038,13,NA,NA,NA,NA,
26038,91,,,,,
26038,92,,,,,
26038,99,,,,,
26039,1,NA,NA,NA,NA,
26039,2,NA,NA,NA,NA,
26039,3,NA,NA,NA,NA,
26039,4,NA,NA,NA,NA,
26039,5,NA,NA,NA,NA,
26039,6,NA,NA,NA,NA,
26039,7,NA,NA,NA,NA,
26039,8,NA,NA,NA,NA,
26039,9,NA,NA,NA,NA,
26039,10,NA,NA,NA,NA,
26039,11,NA,NA,NA,NA,
26039,12,NA,NA,NA,NA,
26039,13,NA,NA,NA,NA,
26039,91,,,,,
26039,92,,,,,
26039,99,,,,,
26040,1,NA,NA,NA,NA,
26040,2,NA,NA,NA,NA,
26040,3,NA,NA,NA,NA,
26040,4,NA,NA,NA,NA,
26040,5,NA,NA,NA,NA,
26040,6,NA,NA,NA,NA,
26040,7,NA,NA,NA,NA,
26040,8,NA,NA,NA,NA,
26040,9,NA,NA,NA,NA,
26040,10,NA,NA,NA,NA,
26040,11,NA,NA,NA,NA,
26040,12,NA,NA,NA,NA,
26040,13,NA,NA,NA,NA,
26040,91,,,,,
26040,92,,,,,
26040,99,,,,,
26041,1,NA,NA,NA,NA,
26041,2,NA,NA,NA,NA,
26041,3,NA,NA,NA,NA,
26041,4,NA,NA,NA,NA,
26041,5,NA,NA,NA,NA,
26041,6,NA,NA,NA,NA,
26041,7,NA,NA,NA,NA,
26041,8,NA,NA,NA,NA,
26041,9,NA,NA,NA,NA,
26041,10,NA,NA,NA,NA,
26041,11,NA,NA,NA,NA,
26041,12,NA,NA,NA,NA,
26041,13,NA,NA,NA,NA,
26041,91,,,,,
26041,92,,,,,
26041,99,,,,,
26042,1,0,0,0,0,
26042,2,0,0,0,0,
26042,3,0,0,0,0,
26042,4,0,0,0,0,
26042,5,0,0,0,0,
26042,6,0,0,0,0,
26042,7,0,0,0,0,
26042,8,0,0,0,0,
26042,9,0,0,0,0,
26042,10,0,0,0,0,
26042,11,0,0,0,0,
26042,12,0,0,0,0,
26042,13,52,0,0,52,
26042,91,,,,,
26042,92,,,,,
26042,99,,,,,
26043,1,0,0,0,0,
26043,2,7,6,1,0,
26043,3,9,6,3,0,
26043,4,16,14,2,0,
26043,5,18,16,2,0,
26043,6,106,100,6,0,
26043,7,71,64,7,0,
26043,8,80,76,4,0,
26043,9,44,39,5,0,
26043,10,20,13,7,0,
26043,11,0,0,0,0,
26043,12,0,0,0,0,
26043,13,2007,0,0,2007,
26043,91,,,,,
26043,92,,,,,
26043,99,,,,,
26044,1,NA,NA,NA,NA,
26044,2,NA,NA,NA,NA,
26044,3,NA,NA,NA,NA,
26044,4,NA,NA,NA,NA,
26044,5,NA,NA,NA,NA,
26044,6,NA,NA,NA,NA,
26044,7,NA,NA,NA,NA,
26044,8,NA,NA,NA,NA,
26044,9,NA,NA,NA,NA,
26044,10,NA,NA,NA,NA,
26044,11,NA,NA,NA,NA,
26044,12,NA,NA,NA,NA,
26044,13,NA,NA,NA,NA,
26044,91,,,,,
26044,92,,,,,
26044,99,,,,,
26045,1,0,0,0,0,
26045,2,0,0,0,0,
26045,3,0,0,0,0,
26045,4,0,0,0,0,
26045,5,0,0,0,0,
26045,6,1,1,0,0,
26045,7,0,0,0,0,
26045,8,0,0,0,0,
26045,9,0,0,0,0,
26045,10,0,0,0,0,
26045,11,0,0,0,0,
26045,12,0,0,0,0,
26045,13,0,0,0,0,
26045,91,,,,,
26045,92,,,,,
26045,99,,,,,
26046,1,NA,NA,NA,NA,
26046,2,NA,NA,NA,NA,
26046,3,NA,NA,NA,NA,
26046,4,NA,NA,NA,NA,
26046,5,NA,NA,NA,NA,
26046,6,NA,NA,NA,NA,
26046,7,NA,NA,NA,NA,
26046,8,NA,NA,NA,NA,
26046,9,NA,NA,NA,NA,
26046,10,NA,NA,NA,NA,
26046,11,NA,NA,NA,NA,
26046,12,NA,NA,NA,NA,
26046,13,NA,NA,NA,NA,
26046,91,,,,,
26046,92,,,,,
26046,99,,,,,
26047,1,0,0,0,0,
26047,2,0,0,0,0,
26047,3,0,0,0,0,
26047,4,0,0,0,0,
26047,5,1,1,0,0,
26047,6,0,0,0,0,
26047,7,0,0,0,0,
26047,8,1,1,0,0,
26047,9,0,0,0,0,
26047,10,0,0,0,0,
26047,11,0,0,0,0,
26047,12,0,0,0,0,
26047,13,0,0,0,0,
26047,91,,,,,
26047,92,,,,,
26047,99,,,,,
26048,1,0,0,0,0,
26048,2,0,0,0,0,
26048,3,0,0,0,0,
26048,4,0,0,0,0,
26048,5,0,0,0,0,
26048,6,0,0,0,0,
26048,7,0,0,0,0,
26048,8,0,0,0,0,
26048,9,0,0,0,0,
26048,10,0,0,0,0,
26048,11,0,0,0,0,
26048,12,0,0,0,0,
26048,13,45,0,0,45,
26048,91,,,,,
26048,92,,,,,
26048,99,,,,,
26049,1,NA,NA,NA,NA,
26049,2,NA,NA,NA,NA,
26049,3,NA,NA,NA,NA,
26049,4,NA,NA,NA,NA,
26049,5,NA,NA,NA,NA,
26049,6,NA,NA,NA,NA,
26049,7,NA,NA,NA,NA,
26049,8,NA,NA,NA,NA,
26049,9,NA,NA,NA,NA,
26049,10,NA,NA,NA,NA,
26049,11,NA,NA,NA,NA,
26049,12,NA,NA,NA,NA,
26049,13,NA,NA,NA,NA,
26049,91,,,,,
26049,92,,,,,
26049,99,,,,,
26050,1,0,0,0,0,
26050,2,0,0,0,0,
26050,3,0,0,0,0,
26050,4,0,0,0,0,
26050,5,0,0,0,0,
26050,6,1,1,0,0,
26050,7,0,0,0,0,
26050,8,0,0,0,0,
26050,9,0,0,0,0,
26050,10,0,0,0,0,
26050,11,0,0,0,0,
26050,12,0,0,0,0,
26050,13,0,0,0,0,
26050,91,,,,,
26050,92,,,,,
26050,99,,,,,
26051,1,NA,NA,NA,NA,
26051,2,NA,NA,NA,NA,
26051,3,NA,NA,NA,NA,
26051,4,NA,NA,NA,NA,
26051,5,NA,NA,NA,NA,
26051,6,NA,NA,NA,NA,
26051,7,NA,NA,NA,NA,
26051,8,NA,NA,NA,NA,
26051,9,NA,NA,NA,NA,
26051,10,NA,NA,NA,NA,
26051,11,NA,NA,NA,NA,
26051,12,NA,NA,NA,NA,
26051,13,NA,NA,NA,NA,
26051,91,,,,,
26051,92,,,,,
26051,99,,,,,
26052,1,NA,NA,NA,NA,
26052,2,NA,NA,NA,NA,
26052,3,NA,NA,NA,NA,
26052,4,NA,NA,NA,NA,
26052,5,NA,NA,NA,NA,
26052,6,NA,NA,NA,NA,
26052,7,NA,NA,NA,NA,
26052,8,NA,NA,NA,NA,
26052,9,NA,NA,NA,NA,
26052,10,NA,NA,NA,NA,
26052,11,NA,NA,NA,NA,
26052,12,NA,NA,NA,NA,
26052,13,NA,NA,NA,NA,
26052,91,,,,,
26052,92,,,,,
26052,99,,,,,
26053,1,NA,NA,NA,NA,
26053,2,NA,NA,NA,NA,
26053,3,NA,NA,NA,NA,
26053,4,NA,NA,NA,NA,
26053,5,NA,NA,NA,NA,
26053,6,NA,NA,NA,NA,
26053,7,NA,NA,NA,NA,
26053,8,NA,NA,NA,NA,
26053,9,NA,NA,NA,NA,
26053,10,NA,NA,NA,NA,
26053,11,NA,NA,NA,NA,
26053,12,NA,NA,NA,NA,
26053,13,NA,NA,NA,NA,
26053,91,,,,,
26053,92,,,,,
26053,99,,,,,
26054,1,NA,NA,NA,NA,
26054,2,NA,NA,NA,NA,
26054,3,NA,NA,NA,NA,
26054,4,NA,NA,NA,NA,
26054,5,NA,NA,NA,NA,
26054,6,NA,NA,NA,NA,
26054,7,NA,NA,NA,NA,
26054,8,NA,NA,NA,NA,
26054,9,NA,NA,NA,NA,
26054,10,NA,NA,NA,NA,
26054,11,NA,NA,NA,NA,
26054,12,NA,NA,NA,NA,
26054,13,NA,NA,NA,NA,
26054,91,,,,,
26054,92,,,,,
26054,99,,,,,
26055,1,0,0,0,0,
26055,2,0,0,0,0,
26055,3,0,0,0,0,
26055,4,0,0,0,0,
26055,5,0,0,0,0,
26055,6,0,0,0,0,
26055,7,0,0,0,0,
26055,8,0,0,0,0,
26055,9,0,0,0,0,
26055,10,0,0,0,0,
26055,11,0,0,0,0,
26055,12,0,0,0,0,
26055,13,100,0,0,100,
26055,91,,,,,
26055,92,,,,,
26055,99,,,,,
26056,1,NA,NA,NA,NA,
26056,2,NA,NA,NA,NA,
26056,3,NA,NA,NA,NA,
26056,4,NA,NA,NA,NA,
26056,5,NA,NA,NA,NA,
26056,6,NA,NA,NA,NA,
26056,7,NA,NA,NA,NA,
26056,8,NA,NA,NA,NA,
26056,9,NA,NA,NA,NA,
26056,10,NA,NA,NA,NA,
26056,11,NA,NA,NA,NA,
26056,12,NA,NA,NA,NA,
26056,13,NA,NA,NA,NA,
26056,91,,,,,
26056,92,,,,,
26056,99,,,,,
26057,1,0,0,0,0,
26057,2,0,0,0,0,
26057,3,0,0,0,0,
26057,4,0,0,0,0,
26057,5,0,0,0,0,
26057,6,0,0,0,0,
26057,7,2,2,0,0,
26057,8,0,0,0,0,
26057,9,0,0,0,0,
26057,10,0,0,0,0,
26057,11,0,0,0,0,
26057,12,0,0,0,0,
26057,13,0,0,0,0,
26057,91,,,,,
26057,92,,,,,
26057,99,,,,,
26058,1,0,0,0,0,
26058,2,0,0,0,0,
26058,3,0,0,0,0,
26058,4,0,0,0,0,
26058,5,6,6,0,0,
26058,6,0,0,0,0,
26058,7,0,0,0,0,
26058,8,0,0,0,0,
26058,9,0,0,0,0,
26058,10,0,0,0,0,
26058,11,0,0,0,0,
26058,12,0,0,0,0,
26058,13,0,0,0,0,
26058,91,,,,,
26058,92,,,,,
26058,99,,,,,
26059,1,NA,NA,NA,NA,
26059,2,NA,NA,NA,NA,
26059,3,NA,NA,NA,NA,
26059,4,NA,NA,NA,NA,
26059,5,NA,NA,NA,NA,
26059,6,NA,NA,NA,NA,
26059,7,NA,NA,NA,NA,
26059,8,NA,NA,NA,NA,
26059,9,NA,NA,NA,NA,
26059,10,NA,NA,NA,NA,
26059,11,NA,NA,NA,NA,
26059,12,NA,NA,NA,NA,
26059,13,NA,NA,NA,NA,
26059,91,,,,,
26059,92,,,,,
26059,99,,,,,
26060,1,NA,NA,NA,NA,
26060,2,NA,NA,NA,NA,
26060,3,NA,NA,NA,NA,
26060,4,NA,NA,NA,NA,
26060,5,NA,NA,NA,NA,
26060,6,NA,NA,NA,NA,
26060,7,NA,NA,NA,NA,
26060,8,NA,NA,NA,NA,
26060,9,NA,NA,NA,NA,
26060,10,NA,NA,NA,NA,
26060,11,NA,NA,NA,NA,
26060,12,NA,NA,NA,NA,
26060,13,NA,NA,NA,NA,
26060,91,,,,,
26060,92,,,,,
26060,99,,,,,
26061,1,0,0,0,0,
26061,2,0,0,0,0,
26061,3,0,0,0,0,
26061,4,0,0,0,0,
26061,5,1,1,0,0,
26061,6,2,2,0,0,
26061,7,0,0,0,0,
26061,8,2,1,1,0,
26061,9,0,0,0,0,
26061,10,0,0,0,0,
26061,11,0,0,0,0,
26061,12,0,0,0,0,
26061,13,0,0,0,0,
26061,91,,,,,
26061,92,,,,,
26061,99,,,,,
26062,1,NA,NA,NA,NA,
26062,2,NA,NA,NA,NA,
26062,3,NA,NA,NA,NA,
26062,4,NA,NA,NA,NA,
26062,5,NA,NA,NA,NA,
26062,6,NA,NA,NA,NA,
26062,7,NA,NA,NA,NA,
26062,8,NA,NA,NA,NA,
26062,9,NA,NA,NA,NA,
26062,10,NA,NA,NA,NA,
26062,11,NA,NA,NA,NA,
26062,12,NA,NA,NA,NA,
26062,13,NA,NA,NA,NA,
26062,91,,,,,
26062,92,,,,,
26062,99,,,,,
26063,1,NA,NA,NA,NA,
26063,2,NA,NA,NA,NA,
26063,3,NA,NA,NA,NA,
26063,4,NA,NA,NA,NA,
26063,5,NA,NA,NA,NA,
26063,6,NA,NA,NA,NA,
26063,7,NA,NA,NA,NA,
26063,8,NA,NA,NA,NA,
26063,9,NA,NA,NA,NA,
26063,10,NA,NA,NA,NA,
26063,11,NA,NA,NA,NA,
26063,12,NA,NA,NA,NA,
26063,13,NA,NA,NA,NA,
26063,91,,,,,
26063,92,,,,,
26063,99,,,,,
26064,1,NA,NA,NA,NA,
26064,2,NA,NA,NA,NA,
26064,3,NA,NA,NA,NA,
26064,4,NA,NA,NA,NA,
26064,5,NA,NA,NA,NA,
26064,6,NA,NA,NA,NA,
26064,7,NA,NA,NA,NA,
26064,8,NA,NA,NA,NA,
26064,9,NA,NA,NA,NA,
26064,10,NA,NA,NA,NA,
26064,11,NA,NA,NA,NA,
26064,12,NA,NA,NA,NA,
26064,13,NA,NA,NA,NA,
26064,91,,,,,
26064,92,,,,,
26064,99,,,,,
26065,1,NA,NA,NA,NA,
26065,2,NA,NA,NA,NA,
26065,3,NA,NA,NA,NA,
26065,4,NA,NA,NA,NA,
26065,5,NA,NA,NA,NA,
26065,6,NA,NA,NA,NA,
26065,7,NA,NA,NA,NA,
26065,8,NA,NA,NA,NA,
26065,9,NA,NA,NA,NA,
26065,10,NA,NA,NA,NA,
