ubicageo_f,aniorefe_b,rnsnni1,nombre1,totalca1
30030,1,2,NO APLICA,NA
30030,2,2,NO APLICA,NA
30031,1,2,NO APLICA,NA
30031,2,2,NO APLICA,NA
30032,1,9,NO IDENTIFICADO,NSS
30032,2,2,NO APLICA,NA
30033,1,2,NO APLICA,NA
30033,2,2,NO APLICA,NA
30034,1,2,NO APLICA,NA
30034,2,2,NO APLICA,NA
30035,1,2,NO APLICA,NA
30035,2,2,NO APLICA,NA
30036,1,2,NO APLICA,NA
30036,2,2,NO APLICA,NA
30037,1,2,NO APLICA,NA
30037,2,2,NO APLICA,NA
30038,1,2,NO APLICA,NA
30038,2,2,NO APLICA,NA
30039,1,9,NO IDENTIFICADO,NSS
30039,2,1,FONDO DE APORTACIONES PARA LA SEGURIDAD PUBLICA FASP,486480
30040,1,2,NO APLICA,NA
30040,2,2,NO APLICA,NA
30041,1,2,NO APLICA,NA
30041,2,2,NO APLICA,NA
30042,1,2,NO APLICA,NA
30042,2,2,NO APLICA,NA
30043,1,2,NO APLICA,NA
30043,2,2,NO APLICA,NA
30044,1,2,NO APLICA,NA
30044,2,2,NO APLICA,NA
30045,1,9,NO IDENTIFICADO,NSS
30045,2,2,NO APLICA,NA
30046,1,2,NO APLICA,NA
30046,2,2,NO APLICA,NA
30047,1,2,NO APLICA,NA
30047,2,2,NO APLICA,NA
30048,1,9,NO IDENTIFICADO,NSS
30048,2,9,NO IDENTIFICADO,NSS
30049,1,2,NO APLICA,NA
30049,2,2,NO APLICA,NA
30050,1,2,NO APLICA,NA
30050,2,2,NO APLICA,NA
30051,1,9,NO IDENTIFICADO,NSS
30051,2,9,NO IDENTIFICADO,NSS
30052,1,2,NO APLICA,NA
30052,2,2,NO APLICA,NA
30053,1,2,NO APLICA,NA
30053,2,2,NO APLICA,NA
30054,1,2,NO APLICA,NA
30054,2,2,NO APLICA,NA
30055,1,2,NO APLICA,NA
30055,2,2,NO APLICA,NA
30056,1,2,NO APLICA,NA
30056,2,2,NO APLICA,NA
30057,1,9,NO IDENTIFICADO,NSS
30057,2,2,NO APLICA,NA
30058,1,2,NO APLICA,NA
30058,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO DE LOS MUNICIPIOS,15530947.15
30059,1,2,NO APLICA,NA
30059,2,2,NO APLICA,NA
30060,1,2,NO APLICA,NA
30060,2,2,NO APLICA,NA
30061,1,2,NO APLICA,NA
30061,2,2,NO APLICA,NA
30062,1,2,NO APLICA,NA
30062,2,2,NO APLICA,NA
30063,1,2,NO APLICA,NA
30063,2,2,NO APLICA,NA
30064,1,2,NO APLICA,NA
30064,2,2,NO APLICA,NA
30065,1,2,NO APLICA,NA
30065,2,2,NO APLICA,NA
30066,1,2,NO APLICA,NA
30066,2,2,NO APLICA,NA
30067,1,2,NO APLICA,NA
30067,2,2,NO APLICA,NA
30068,1,2,NO APLICA,NA
30068,2,2,NO APLICA,NA
30069,1,2,NO APLICA,NA
30069,2,2,NO APLICA,NA
30070,1,2,NO APLICA,NA
30070,2,2,NO APLICA,NA
30071,1,9,NO IDENTIFICADO,NSS
30071,2,2,NO APLICA,NA
30072,1,2,NO APLICA,NA
30072,2,2,NO APLICA,NA
30073,1,2,NO APLICA,NA
30073,2,2,NO APLICA,NA
30074,1,9,NO IDENTIFICADO,NSS
30074,2,9,NO IDENTIFICADO,NSS
30075,1,9,NO IDENTIFICADO,NSS
30075,2,9,NO IDENTIFICADO,NSS
30076,1,2,NO APLICA,NA
30076,2,2,NO APLICA,NA
30077,1,2,NO APLICA,NA
30077,2,2,NO APLICA,NA
30078,1,2,NO APLICA,NA
30078,2,2,NO APLICA,NA
30079,1,2,NO APLICA,NA
30079,2,2,NO APLICA,NA
30080,1,2,NO APLICA,NA
30080,2,2,NO APLICA,NA
30081,1,9,NO IDENTIFICADO,NSS
30081,2,2,NO APLICA,NA
30082,1,9,NO IDENTIFICADO,NSS
30082,2,9,NO IDENTIFICADO,NSS
30083,1,2,NO APLICA,NA
30083,2,2,NO APLICA,NA
30084,1,2,NO APLICA,NA
30084,2,2,NO APLICA,NA
30085,1,2,NO APLICA,NA
30085,2,2,NO APLICA,NA
30086,1,2,NO APLICA,NA
30086,2,2,NO APLICA,NA
30087,1,2,NO APLICA,NA
30087,2,2,NO APLICA,NA
30088,1,2,NO APLICA,NA
30088,2,2,NO APLICA,NA
30089,1,2,NO APLICA,NA
30089,2,2,NO APLICA,NA
30090,1,2,NO APLICA,NA
30090,2,2,NO APLICA,NA
30091,1,2,NO APLICA,NA
30091,2,2,NO APLICA,NA
30092,1,9,NO IDENTIFICADO,NSS
30092,2,9,NO IDENTIFICADO,NSS
30093,1,9,NO IDENTIFICADO,NSS
30093,2,9,NO IDENTIFICADO,NSS
30094,1,2,NO APLICA,NA
30094,2,2,NO APLICA,NA
30095,1,2,NO APLICA,NA
30095,2,2,NO APLICA,NA
30096,1,2,NO APLICA,NA
30096,2,2,NO APLICA,NA
30097,1,9,NO IDENTIFICADO,NSS
30097,2,2,NO APLICA,NA
30098,1,2,NO APLICA,NA
30098,2,2,NO APLICA,NA
30099,1,9,NO IDENTIFICADO,NSS
30099,2,9,NO IDENTIFICADO,NSS
30100,1,2,NO APLICA,NA
30100,2,2,NO APLICA,NA
30101,1,1,FORTAMUDF,1324413.1
30101,2,1,FORTAMUDF,4325356.58
30102,1,2,NO APLICA,NA
30102,2,2,NO APLICA,NA
30103,1,2,NO APLICA,NA
30103,2,2,NO APLICA,NA
30104,1,2,NO APLICA,NA
30104,2,2,NO APLICA,NA
30105,1,9,NO IDENTIFICADO,NSS
30105,2,9,NO IDENTIFICADO,NSS
30106,1,9,NO IDENTIFICADO,NSS
30106,2,2,NO APLICA,NA
30107,1,2,NO APLICA,NA
30107,2,2,NO APLICA,NA
30108,1,2,NO APLICA,NA
30108,2,2,NO APLICA,NA
30109,1,2,NO APLICA,NA
30109,2,2,NO APLICA,NA
30110,1,2,NO APLICA,NA
30110,2,2,NO APLICA,NA
30111,1,2,NO APLICA,NA
30111,2,2,NO APLICA,NA
30112,1,9,NO IDENTIFICADO,NSS
30112,2,9,NO IDENTIFICADO,NSS
30113,1,2,NO APLICA,NA
30113,2,2,NO APLICA,NA
30114,1,2,NO APLICA,NA
30114,2,1,0,5343134.89
30115,1,2,NO APLICA,NA
30115,2,2,NO APLICA,NA
30116,1,2,NO APLICA,NA
30116,2,2,NO APLICA,NA
30117,1,2,NO APLICA,NA
30117,2,2,NO APLICA,NA
30118,1,2,NO APLICA,NA
30118,2,2,NO APLICA,NA
30119,1,9,NO IDENTIFICADO,NSS
30119,2,9,NO IDENTIFICADO,NSS
30120,1,9,NO IDENTIFICADO,NSS
30120,2,2,NO APLICA,NA
30121,1,2,NO APLICA,NA
30121,2,2,NO APLICA,NA
30122,1,2,NO APLICA,NA
30122,2,2,NO APLICA,NA
30123,1,2,NO APLICA,NA
30123,2,2,NO APLICA,NA
30124,1,2,NO APLICA,NA
30124,2,2,NO APLICA,NA
30125,1,9,NO IDENTIFICADO,NSS
30125,2,9,NO IDENTIFICADO,NSS
30126,1,2,NO APLICA,NA
30126,2,2,NO APLICA,NA
30127,1,2,NO APLICA,NA
30127,2,2,NO APLICA,NA
30128,1,2,NO APLICA,NA
30128,2,2,NO APLICA,NA
30129,1,2,NO APLICA,NA
30129,2,2,NO APLICA,NA
30130,1,2,NO APLICA,NA
30130,2,2,NO APLICA,NA
30131,1,2,NO APLICA,NA
30131,2,2,NO APLICA,NA
30132,1,2,NO APLICA,NA
30132,2,2,NO APLICA,NA
30133,1,2,NO APLICA,NA
30133,2,2,NO APLICA,NA
30134,1,2,NO APLICA,NA
30134,2,2,NO APLICA,NA
30135,1,2,NO APLICA,NA
30135,2,2,NO APLICA,NA
30136,1,2,NO APLICA,NA
30136,2,2,NO APLICA,NA
30137,1,2,NO APLICA,NA
30137,2,2,NO APLICA,NA
30138,1,9,NO IDENTIFICADO,NSS
30138,2,9,NO IDENTIFICADO,NSS
30139,1,2,NO APLICA,NA
30139,2,2,NO APLICA,NA
30140,1,9,NO IDENTIFICADO,NSS
30140,2,2,NO APLICA,NA
30141,1,9,NO IDENTIFICADO,NSS
30141,2,9,NO IDENTIFICADO,NSS
30142,1,2,NO APLICA,NA
30142,2,2,NO APLICA,NA
30143,1,9,NO IDENTIFICADO,NSS
30143,2,2,NO APLICA,NA
30144,1,9,NO IDENTIFICADO,NSS
30144,2,9,NO IDENTIFICADO,NSS
30145,1,2,NO APLICA,NA
30145,2,2,NO APLICA,NA
30146,1,2,NO APLICA,NA
30146,2,2,NO APLICA,NA
30147,1,9,NO IDENTIFICADO,NSS
30147,2,9,NO IDENTIFICADO,NSS
30148,1,2,NO APLICA,NA
30148,2,2,NO APLICA,NA
30149,1,2,NO APLICA,NA
30149,2,2,NO APLICA,NA
30150,1,2,NO APLICA,NA
30150,2,2,NO APLICA,NA
30151,1,2,NO APLICA,NA
30151,2,2,NO APLICA,NA
30152,1,2,NO APLICA,NA
30152,2,2,NO APLICA,NA
30153,1,2,NO APLICA,NA
30153,2,2,NO APLICA,NA
30154,1,2,NO APLICA,NA
30154,2,2,NO APLICA,NA
30155,1,2,NO APLICA,NA
30155,2,2,NO APLICA,NA
30156,1,9,NO IDENTIFICADO,NSS
30156,2,2,NO APLICA,NA
30157,1,2,NO APLICA,NA
30157,2,2,NO APLICA,NA
30158,1,2,NO APLICA,NA
30158,2,2,NO APLICA,NA
30159,1,2,NO APLICA,NA
30159,2,2,NO APLICA,NA
30160,1,9,NO IDENTIFICADO,NSS
30160,2,2,NO APLICA,NA
30161,1,2,NO APLICA,NA
30161,2,2,NO APLICA,NA
30162,1,9,NO IDENTIFICADO,NSS
30162,2,2,NO APLICA,NA
30163,1,2,NO APLICA,NA
30163,2,2,NO APLICA,NA
30164,1,2,NO APLICA,NA
30164,2,2,NO APLICA,NA
30165,1,2,NO APLICA,NA
30165,2,2,NO APLICA,NA
30166,1,9,NO IDENTIFICADO,NSS
30166,2,2,NO APLICA,NA
30167,1,2,NO APLICA,NA
30167,2,2,NO APLICA,NA
30168,1,2,NO APLICA,NA
30168,2,2,NO APLICA,NA
30169,1,9,NO IDENTIFICADO,NSS
30169,2,9,NO IDENTIFICADO,NSS
30170,1,2,NO APLICA,NA
30170,2,2,NO APLICA,NA
30171,1,2,NO APLICA,NA
30171,2,2,NO APLICA,NA
30172,1,2,NO APLICA,NA
30172,2,2,NO APLICA,NA
30173,1,2,NO APLICA,NA
30173,2,2,NO APLICA,NA
30174,1,2,NO APLICA,NA
30174,2,2,NO APLICA,NA
30175,1,2,NO APLICA,NA
30175,2,2,NO APLICA,NA
30176,1,2,NO APLICA,NA
30176,2,2,NO APLICA,NA
30177,1,2,NO APLICA,NA
30177,2,2,NO APLICA,NA
30178,1,2,NO APLICA,NA
30178,2,2,NO APLICA,NA
30179,1,2,NO APLICA,NA
30179,2,2,NO APLICA,NA
30180,1,9,NO IDENTIFICADO,NSS
30180,2,1,FONDO DE APORTACIONES PARA EL FORTALECIMIENTO MUNICIPAL,NSS
30181,1,2,NO APLICA,NA
30181,2,2,NO APLICA,NA
30182,1,9,NO IDENTIFICADO,NSS
30182,2,9,NO IDENTIFICADO,NSS
30183,1,2,NO APLICA,NA
30183,2,2,NO APLICA,NA
30184,1,2,NO APLICA,NA
30184,2,2,NO APLICA,NA
30185,1,9,NO IDENTIFICADO,NSS
30185,2,2,NO APLICA,NA
30186,1,2,NO APLICA,NA
30186,2,2,NO APLICA,NA
30187,1,2,NO APLICA,NA
30187,2,2,NO APLICA,NA
30188,1,2,NO APLICA,NA
30188,2,2,NO APLICA,NA
30189,1,2,NO APLICA,NA
30189,2,2,NO APLICA,NA
30190,1,2,NO APLICA,NA
30190,2,2,NO APLICA,NA
30191,1,9,NO IDENTIFICADO,NSS
30191,2,9,NO IDENTIFICADO,NSS
30192,1,2,NO APLICA,NA
30192,2,2,NO APLICA,NA
30193,1,2,NO APLICA,NA
30193,2,2,NO APLICA,NA
30194,1,2,NO APLICA,NA
30194,2,2,NO APLICA,NA
30195,1,2,NO APLICA,NA
30195,2,2,NO APLICA,NA
30196,1,2,NO APLICA,NA
30196,2,2,NO APLICA,NA
30197,1,9,NO IDENTIFICADO,NSS
30197,2,2,NO APLICA,NA
30198,1,2,NO APLICA,NA
30198,2,2,NO APLICA,NA
30199,1,2,NO APLICA,NA
30199,2,2,NO APLICA,NA
30200,1,9,NO IDENTIFICADO,NSS
30200,2,2,NO APLICA,NA
30201,1,2,NO APLICA,NA
30201,2,2,NO APLICA,NA
30202,1,2,NO APLICA,NA
30202,2,2,NO APLICA,NA
30203,1,2,NO APLICA,NA
30203,2,1,SECRETARIA DE SEGURIDAD PUBLICA,32859
30204,1,2,NO APLICA,NA
30204,2,2,NO APLICA,NA
30205,1,2,NO APLICA,NA
30205,2,2,NO APLICA,NA
30206,1,2,NO APLICA,NA
30206,2,2,NO APLICA,NA
30207,1,2,NO APLICA,NA
30207,2,2,NO APLICA,NA
30208,1,9,NO IDENTIFICADO,NSS
30208,2,2,NO APLICA,NA
30209,1,2,NO APLICA,NA
30209,2,2,NO APLICA,NA
30210,1,2,NO APLICA,NA
30210,2,2,NO APLICA,NA
30211,1,2,NO APLICA,NA
30211,2,2,NO APLICA,NA
30212,1,2,NO APLICA,NA
30212,2,2,NO APLICA,NA
31001,1,2,NO APLICA,NA
31001,2,2,NO APLICA,NA
31002,1,2,NO APLICA,NA
31002,2,2,NO APLICA,NA
31003,1,2,NO APLICA,NA
31003,2,2,NO APLICA,NA
31004,1,2,NO APLICA,NA
31004,2,2,NO APLICA,NA
31005,1,2,NO APLICA,NA
31005,2,2,NO APLICA,NA
31006,1,2,NO APLICA,NA
31006,2,2,NO APLICA,NA
31007,1,2,NO APLICA,NA
31007,2,2,NO APLICA,NA
31008,1,2,NO APLICA,NA
31008,2,2,NO APLICA,NA
31009,1,2,NO APLICA,NA
31009,2,2,NO APLICA,NA
31010,1,2,NO APLICA,NA
31010,2,2,NO APLICA,NA
31011,1,2,NO APLICA,NA
31011,2,9,NO IDENTIFICADO,NSS
31012,1,2,NO APLICA,NA
31012,2,2,NO APLICA,NA
31013,1,2,NO APLICA,NA
31013,2,2,NO APLICA,NA
31014,1,2,NO APLICA,NA
31014,2,2,NO APLICA,NA
31015,1,2,NO APLICA,NA
31015,2,2,NO APLICA,NA
31016,1,2,NO APLICA,NA
31016,2,2,NO APLICA,NA
31017,1,2,NO APLICA,NA
31017,2,2,NO APLICA,NA
31018,1,2,NO APLICA,NA
31018,2,2,NO APLICA,NA
31019,1,2,NO APLICA,NA
31019,2,2,NO APLICA,NA
31020,1,2,NO APLICA,NA
31020,2,2,NO APLICA,NA
31021,1,2,NO APLICA,NA
31021,2,2,NO APLICA,NA
31022,1,2,NO APLICA,NA
31022,2,2,NO APLICA,NA
31023,1,2,NO APLICA,NA
31023,2,2,NO APLICA,NA
31024,1,2,NO APLICA,NA
31024,2,2,NO APLICA,NA
31025,1,2,NO APLICA,NA
31025,2,2,NO APLICA,NA
31026,1,2,NO APLICA,NA
31026,2,2,NO APLICA,NA
31027,1,2,NO APLICA,NA
31027,2,2,NO APLICA,NA
31028,1,2,NO APLICA,NA
31028,2,2,NO APLICA,NA
31029,1,2,NO APLICA,NA
31029,2,2,NO APLICA,NA
31030,1,2,NO APLICA,NA
31030,2,2,NO APLICA,NA
31031,1,2,NO APLICA,NA
31031,2,2,NO APLICA,NA
31032,1,2,NO APLICA,NA
31032,2,2,NO APLICA,NA
31033,1,2,NO APLICA,NA
31033,2,2,NO APLICA,NA
31034,1,2,NO APLICA,NA
31034,2,2,NO APLICA,NA
31035,1,2,NO APLICA,NA
31035,2,2,NO APLICA,NA
31036,1,2,NO APLICA,NA
31036,2,2,NO APLICA,NA
31037,1,2,NO APLICA,NA
31037,2,2,NO APLICA,NA
31038,1,2,NO APLICA,NA
31038,2,2,NO APLICA,NA
31039,1,2,NO APLICA,NA
31039,2,2,NO APLICA,NA
31040,1,2,NO APLICA,NA
31040,2,2,NO APLICA,NA
31041,1,2,NO APLICA,NA
31041,2,2,NO APLICA,NA
31042,1,2,NO APLICA,NA
31042,2,2,NO APLICA,NA
31043,1,2,NO APLICA,NA
31043,2,2,NO APLICA,NA
31044,1,2,NO APLICA,NA
31044,2,2,NO APLICA,NA
31045,1,2,NO APLICA,NA
31045,2,2,NO APLICA,NA
31046,1,2,NO APLICA,NA
31046,2,2,NO APLICA,NA
31047,1,2,NO APLICA,NA
31047,2,2,NO APLICA,NA
31048,1,2,NO APLICA,NA
31048,2,2,NO APLICA,NA
31049,1,2,NO APLICA,NA
31049,2,2,NO APLICA,NA
31050,1,1,163323014,0
31050,2,1,180931145,0
31051,1,2,NO APLICA,NA
31051,2,2,NO APLICA,NA
31052,1,2,NO APLICA,NA
31052,2,2,NO APLICA,NA
31053,1,2,NO APLICA,NA
31053,2,2,NO APLICA,NA
31054,1,2,NO APLICA,NA
31054,2,2,NO APLICA,NA
31055,1,2,NO APLICA,NA
31055,2,2,NO APLICA,NA
31056,1,2,NO APLICA,NA
31056,2,2,NO APLICA,NA
31057,1,2,NO APLICA,NA
31057,2,2,NO APLICA,NA
31058,1,2,NO APLICA,NA
31058,2,2,NO APLICA,NA
31059,1,2,NO APLICA,NA
31059,2,2,NO APLICA,NA
31060,1,2,NO APLICA,NA
31060,2,2,NO APLICA,NA
31061,1,2,NO APLICA,NA
31061,2,2,NO APLICA,NA
31062,1,2,NO APLICA,NA
31062,2,2,NO APLICA,NA
31063,1,2,NO APLICA,NA
31063,2,2,NO APLICA,NA
31064,1,2,NO APLICA,NA
31064,2,2,NO APLICA,NA
31065,1,2,NO APLICA,NA
31065,2,2,NO APLICA,NA
31066,1,2,NO APLICA,NA
31066,2,2,NO APLICA,NA
31067,1,2,NO APLICA,NA
31067,2,2,NO APLICA,NA
31068,1,2,NO APLICA,NA
31068,2,2,NO APLICA,NA
31069,1,2,NO APLICA,NA
31069,2,2,NO APLICA,NA
31070,1,2,NO APLICA,NA
31070,2,2,NO APLICA,NA
31071,1,2,NO APLICA,NA
31071,2,2,NO APLICA,NA
31072,1,2,NO APLICA,NA
31072,2,2,NO APLICA,NA
31073,1,2,NO APLICA,NA
31073,2,2,NO APLICA,NA
31074,1,2,NO APLICA,NA
31074,2,2,NO APLICA,NA
31075,1,2,NO APLICA,NA
31075,2,2,NO APLICA,NA
31076,1,2,NO APLICA,NA
31076,2,2,NO APLICA,NA
31077,1,2,NO APLICA,NA
31077,2,2,NO APLICA,NA
31078,1,2,NO APLICA,NA
31078,2,2,NO APLICA,NA
31079,1,9,NO IDENTIFICADO,NSS
31079,2,9,NO IDENTIFICADO,NSS
31080,1,2,NO APLICA,NA
31080,2,2,NO APLICA,NA
31081,1,2,NO APLICA,NA
31081,2,2,NO APLICA,NA
31082,1,2,NO APLICA,NA
31082,2,2,NO APLICA,NA
31083,1,2,NO APLICA,NA
31083,2,2,NO APLICA,NA
31084,1,2,NO APLICA,NA
31084,2,2,NO APLICA,NA
31085,1,2,NO APLICA,NA
31085,2,2,NO APLICA,NA
31086,1,2,NO APLICA,NA
31086,2,2,NO APLICA,NA
31087,1,2,NO APLICA,NA
31087,2,2,NO APLICA,NA
31088,1,2,NO APLICA,NA
31088,2,2,NO APLICA,NA
31089,1,2,NO APLICA,NA
31089,2,2,NO APLICA,NA
31090,1,2,NO APLICA,NA
31090,2,2,NO APLICA,NA
31091,1,2,NO APLICA,NA
31091,2,2,NO APLICA,NA
31092,1,2,NO APLICA,NA
31092,2,2,NO APLICA,NA
31093,1,2,NO APLICA,NA
31093,2,2,NO APLICA,NA
31094,1,2,NO APLICA,NA
31094,2,2,NO APLICA,NA
31095,1,2,NO APLICA,NA
31095,2,2,NO APLICA,NA
31096,1,2,NO APLICA,NA
31096,2,2,NO APLICA,NA
31097,1,2,NO APLICA,NA
31097,2,2,NO APLICA,NA
31098,1,2,NO APLICA,NA
31098,2,2,NO APLICA,NA
31099,1,2,NO APLICA,NA
31099,2,2,NO APLICA,NA
31100,1,2,NO APLICA,NA
31100,2,2,NO APLICA,NA
31101,1,2,NO APLICA,NA
31101,2,2,NO APLICA,NA
31102,1,2,NO APLICA,NA
31102,2,2,NO APLICA,NA
31103,1,2,NO APLICA,NA
31103,2,2,NO APLICA,NA
31104,1,2,NO APLICA,NA
31104,2,2,NO APLICA,NA
31105,1,2,NO APLICA,NA
31105,2,2,NO APLICA,NA
31106,1,2,NO APLICA,NA
31106,2,2,NO APLICA,NA
32001,1,2,NO APLICA,NA
32001,2,2,NO APLICA,NA
32002,1,0,NO APLICA,NA
32002,2,0,NO APLICA,NA
32003,1,2,NO APLICA,NA
32003,2,2,NO APLICA,NA
32004,1,2,NO APLICA,NA
32004,2,2,NO APLICA,NA
32005,1,2,NO APLICA,NA
32005,2,2,NO APLICA,NA
32006,1,2,NO APLICA,NA
32006,2,2,NO APLICA,NA
32007,1,1,FORTAMUN,2154063
32007,2,1,FORTAMUN,1135031
32008,1,2,NO APLICA,NA
32008,2,1,FONDO CUATRO,899407.76
32009,1,9,NO IDENTIFICADO,NSS
32009,2,9,NO IDENTIFICADO,NSS
32010,1,1,CONVENIO PARA LA HOMOLOGACION SALARIAL PARA POLICIA METROPOLITANA,1768792.37
32010,2,1,CONVENIO PARA LA HOMOLOGACION SALARIAL PARA POLICIA METROPOLITANA,1578931.92
32011,1,9,NO IDENTIFICADO,NSS
32011,2,9,NO IDENTIFICADO,NSS
32012,1,2,NO APLICA,NA
32012,2,2,NO APLICA,NA
32013,1,2,NO APLICA,NA
32013,2,2,NO APLICA,NA
32014,1,2,NO APLICA,NA
32014,2,2,NO APLICA,NA
32015,1,2,NO APLICA,NA
32015,2,2,NO APLICA,NA
32016,1,2,NO APLICA,NA
32016,2,2,NO APLICA,NA
32017,1,2,NO APLICA,NA
32017,2,2,NO APLICA,NA
32018,1,2,NO APLICA,NA
32018,2,2,NO APLICA,NA
32019,1,2,NO APLICA,NA
32019,2,2,NO APLICA,NA
32020,1,9,NO IDENTIFICADO,NSS
32020,2,9,NO IDENTIFICADO,NSS
32021,1,2,NO APLICA,NA
32021,2,2,NO APLICA,NA
32022,1,9,NO IDENTIFICADO,NSS
32022,2,9,NO IDENTIFICADO,NSS
32023,1,2,NO APLICA,NA
32023,2,2,NO APLICA,NA
32024,1,2,NO APLICA,NA
32024,2,2,NO APLICA,NA
32025,1,2,NO APLICA,NA
32025,2,2,NO APLICA,NA
32026,1,2,NO APLICA,NA
32026,2,2,NO APLICA,NA
32027,1,2,NO APLICA,NA
32027,2,2,NO APLICA,NA
32028,1,2,NO APLICA,NA
32028,2,2,NO APLICA,NA
32029,1,2,NO APLICA,NA
32029,2,2,NO APLICA,NA
32030,1,2,NO APLICA,NA
32030,2,2,NO APLICA,NA
32031,1,2,NO APLICA,NA
32031,2,2,NO APLICA,NA
32032,1,1,FORTAMUN,2160000
32032,2,1,FORTAMUN,4081706.53
32033,1,9,NO IDENTIFICADO,NSS
32033,2,9,NO IDENTIFICADO,NSS
32034,1,9,NO IDENTIFICADO,NSS
32034,2,9,NO IDENTIFICADO,NSS
32035,1,2,NO APLICA,NA
32035,2,2,NO APLICA,NA
32036,1,2,NO APLICA,NA
32036,2,2,NO APLICA,NA
32037,1,9,NO IDENTIFICADO,NSS
32037,2,9,NO IDENTIFICADO,NSS
32038,1,2,NO APLICA,NA
32038,2,2,NO APLICA,NA
32039,1,2,NO APLICA,NA
32039,2,1,FASP,500000
32040,1,2,NO APLICA,NA
32040,2,2,NO APLICA,NA
32041,1,2,NO APLICA,NA
32041,2,2,NO APLICA,NA
32042,1,9,NO IDENTIFICADO,NSS
32042,2,9,NO IDENTIFICADO,NSS
32043,1,2,NO APLICA,NA
32043,2,2,NO APLICA,NA
32044,1,2,NO APLICA,NA
32044,2,2,NO APLICA,NA
32045,1,2,NO APLICA,NA
32045,2,2,NO APLICA,NA
32046,1,2,NO APLICA,NA
32046,2,2,NO APLICA,NA
32047,1,2,NO APLICA,NA
32047,2,2,NO APLICA,NA
32048,1,2,NO APLICA,NA
32048,2,2,NO APLICA,NA
32049,1,2,NO APLICA,NA
32049,2,2,NO APLICA,NA
32050,1,2,NO APLICA,NA
32050,2,2,NO APLICA,NA
32051,1,2,NO APLICA,NA
32051,2,2,NO APLICA,NA
32052,1,9,NO IDENTIFICADO,NSS
32052,2,9,NO IDENTIFICADO,NSS
32053,1,1,FORTAMUN,1629573.56
32053,2,1,FORTAMUN,2154432.15
32054,1,2,NO APLICA,NA
32054,2,2,NO APLICA,NA
32055,1,2,NO APLICA,NA
32055,2,2,NO APLICA,NA
32056,1,2,NO APLICA,NA
32056,2,2,NO APLICA,NA
32057,1,2,NO APLICA,NA
32057,2,2,NO APLICA,NA
32058,1,2,NO APLICA,NA
32058,2,2,NO APLICA,NA
